dataset,model,cal_size,test_size,LightGBM_brier,LightGBM_logloss,LightGBM_kuiper,LightGBM_ece-15,LightGBM_accuracy,LightGBM_time
hiva_agnostic,XGBoost,3806,423,0.060417217719723436,0.13457202003970603,0.0119690652936697,0.01804109290242195,0.9716312289237976,0.09272438916377723
houses,CatBoost,18576,2064,0.016694866431516634,0.031042179564324666,0.004619434475898743,0.007424801588058472,0.9883720874786377,0.3854835438542068
houses,ExtraTrees,18576,2064,0.015656314415428935,0.02915024159819672,0.004179252777248621,0.006337711587548256,0.9903100728988647,0.38119534798897803
houses,LightGBM,18576,2064,0.019062098238785102,0.03365415129417948,0.005426529794931412,0.0073613193817436695,0.9864341020584106,0.38190590194426477
houses,LinearModel,18576,2064,0.04272279931088822,0.07226801198784398,0.005286922212690115,0.008827908895909786,0.9685077667236328,0.4119363201316446
houses,NeuralNetFastAI,18576,2064,0.018891258967328142,0.03354530846062434,0.0052719516679644585,0.0071882084012031555,0.9864341020584106,0.38796017901040614
houses,NeuralNetTorch,18576,2064,0.019762430957013515,0.03496472416532592,0.005007862113416195,0.007436245679855347,0.9859496355056763,0.3840340517926961
houses,RandomForest,18576,2064,0.01888198050483729,0.03298320356480016,0.004254586528986692,0.006916978862136602,0.9878876209259033,0.3850735991727561
houses,XGBoost,18576,2064,0.018727681632084613,0.03363311402515412,0.004719387739896774,0.007855262607336044,0.9864341020584106,0.3966580380219966
ilpd,CatBoost,524,59,0.3704100413094998,0.5410189338497912,0.061312101781368256,0.11758647859096527,0.694915235042572,0.04271549708209932
ilpd,ExtraTrees,524,59,0.358900386130368,0.5182479420692847,0.045895397663116455,0.06448057293891907,0.7118644118309021,0.04161988804116845
ilpd,LightGBM,524,59,0.3636695528303074,0.5359499465685126,0.06311876326799393,0.13485553860664368,0.7627118825912476,0.0455135649535805
ilpd,LinearModel,524,59,0.3818825315880225,0.547211426864492,0.0873982161283493,0.1475929617881775,0.6779661178588867,0.033335925079882145
ilpd,NeuralNetFastAI,524,59,0.3769219038031974,0.5283761608405755,0.06456897407770157,0.12137903273105621,0.6440678238868713,0.03860446787439287
ilpd,NeuralNetTorch,524,59,0.36625074385979833,0.5373054131862607,0.0713748037815094,0.1288323998451233,0.6440678238868713,0.03455519396811724
ilpd,RandomForest,524,59,0.39562195772799674,0.5680184844768537,0.0784970074892044,0.14716269075870514,0.6610169410705566,0.03843247890472412
ilpd,XGBoost,524,59,0.37660015007252295,0.5344019054097288,0.07545781135559082,0.0762031227350235,0.6779661178588867,0.03860305389389396
jasmine,CatBoost,2685,299,0.266381881026518,0.4082364330588886,0.02888040989637375,0.0585467666387558,0.8127090334892273,0.09808789403177798
jasmine,ExtraTrees,2685,299,0.27325114595039407,0.4139355778166251,0.022771593183279037,0.03461199626326561,0.8093645572662354,0.10372854908928275
jasmine,LightGBM,2685,299,0.2650615667390752,0.40902111675780056,0.028075464069843292,0.05138435214757919,0.8193979859352112,0.09842043905518949
jasmine,LinearModel,2685,299,0.28815545301127693,0.4394482870277563,0.020749133080244064,0.04176364094018936,0.7993311285972595,0.10001758416183293
jasmine,NeuralNetFastAI,2685,299,0.2812003052700519,0.42684830985482475,0.026671025902032852,0.06542608886957169,0.8026756048202515,0.09790808102115989
jasmine,NeuralNetTorch,2685,299,0.28371021797858453,0.4319972487281929,0.03208016976714134,0.059415772557258606,0.8060200810432434,0.09550333279184997
jasmine,RandomForest,2685,299,0.2646428179307247,0.40305844361694865,0.03998801112174988,0.08336665481328964,0.8026756048202515,0.10131400101818144
jasmine,XGBoost,2685,299,0.25868382311138405,0.40587985387316516,0.02401304990053177,0.035504791885614395,0.829431414604187,0.0970917830709368
jm1,CatBoost,9796,1089,0.26694736087781085,0.4217626989769613,0.010695930570363998,0.027593445032835007,0.8172635436058044,0.2014444121159613
jm1,ExtraTrees,9796,1089,0.26609151955972926,0.419720951763389,0.012552998960018158,0.027642540633678436,0.8172635436058044,0.22357589309103787
jm1,LightGBM,9796,1089,0.2647513192788017,0.4194578578653681,0.011414974927902222,0.021542103961110115,0.8264462947845459,0.2163699648808688
jm1,LinearModel,9796,1089,0.2811255343746067,0.4435575754835019,0.013428278267383575,0.023711923509836197,0.8154270052909851,0.2073296350426972
jm1,NeuralNetFastAI,9796,1089,0.2715714292638242,0.4322274706308601,0.016286224126815796,0.03467463701963425,0.8227731585502625,0.19996105693280697
jm1,NeuralNetTorch,9796,1089,0.27688301115571623,0.437038319910706,0.01813303679227829,0.028352471068501472,0.8117539286613464,0.21233243611641228
jm1,RandomForest,9796,1089,0.2633602363357607,0.41578095792743414,0.012876283377408981,0.013825605623424053,0.8227731585502625,0.23972655786201358
jm1,XGBoost,9796,1089,0.26539506095398296,0.4205690559473891,0.012109586037695408,0.024679185822606087,0.8163452744483948,0.20164731913246214
kc1,CatBoost,1898,211,0.19175823911762013,0.3166544434914617,0.026738867163658142,0.04459485039114952,0.8720378875732422,0.07340974104590714
kc1,ExtraTrees,1898,211,0.19122292666886997,0.3211179948677335,0.030466783791780472,0.02619948610663414,0.8815165758132935,0.07235214114189148
kc1,LightGBM,1898,211,0.19147652730526488,0.32297282954376194,0.025440910831093788,0.041332490742206573,0.8815165758132935,0.06999271083623171
kc1,LinearModel,1898,211,0.21478110694069277,0.3497351668169506,0.02950725145637989,0.03663007915019989,0.8625592589378357,0.06991557497531176
kc1,NeuralNetFastAI,1898,211,0.20078892379868649,0.32679918489617044,0.029346888884902,0.058202121406793594,0.8625592589378357,0.07241861708462238
kc1,NeuralNetTorch,1898,211,0.20894312608107377,0.33692676323393606,0.024090981110930443,0.04872388765215874,0.8483412265777588,0.06650536204688251
kc1,RandomForest,1898,211,0.18260759234706556,0.3048201986197877,0.030586985871195793,0.04790008068084717,0.8815165758132935,0.0739076379686594
kc1,XGBoost,1898,211,0.1963142892884134,0.32203804646851847,0.02729491889476776,0.04270978271961212,0.8767772316932678,0.06989683001302183
kc2,CatBoost,469,53,0.2634278914757647,0.39251427034615366,0.08103346824645996,0.13618981838226318,0.7924528121948242,0.033216160954907537
kc2,ExtraTrees,469,53,0.2662004481651983,0.39415302709547645,0.08041656017303467,0.161214217543602,0.7547169923782349,0.033245142083615065
kc2,LightGBM,469,53,0.20341734197328779,0.3123210157886092,0.06992184370756149,0.1433916687965393,0.7924528121948242,0.04035296500660479
kc2,LinearModel,469,53,0.27575586866615653,0.4093160242047354,0.09165912866592407,0.12505057454109192,0.7924528121948242,0.03366854810155928
kc2,NeuralNetFastAI,469,53,0.25911885080334907,0.3954654728822996,0.051552824676036835,0.1130419373512268,0.7924528121948242,0.038480836898088455
kc2,NeuralNetTorch,469,53,0.2854224005961717,0.45171092206972807,0.0596025213599205,0.14923200011253357,0.7735849022865295,0.03676296886987984
kc2,RandomForest,469,53,0.23968993646186473,0.3496701979015724,0.06170535087585449,0.1186465471982956,0.7924528121948242,0.03885205299593508
kc2,XGBoost,469,53,0.24861130935677914,0.37904460666076006,0.07474319636821747,0.10757480561733246,0.8113207817077637,0.032522328896448016
kdd_el_nino-small,CatBoost,703,79,0.10763628329636919,0.1555339208398588,0.04312467575073242,0.06740584969520569,0.9113923907279968,0.048442716943100095
kdd_el_nino-small,ExtraTrees,703,79,0.12658860516472184,0.22468810587701651,0.03469175100326538,0.06840431690216064,0.8987341523170471,0.04798706201836467
kdd_el_nino-small,LightGBM,703,79,0.12079546341958056,0.20402768834945917,0.04710642993450165,0.06457019597291946,0.8987341523170471,0.047848046058788896
kdd_el_nino-small,LinearModel,703,79,0.10799313978809028,0.16668591084801623,0.03017369657754898,0.07129140943288803,0.9240506291389465,0.04968435689806938
kdd_el_nino-small,NeuralNetFastAI,703,79,0.11083722382873626,0.20253042211603323,0.02297450229525566,0.06604047119617462,0.9367088675498962,0.052036556880921125
kdd_el_nino-small,NeuralNetTorch,703,79,0.13827906939723836,0.23491514327853344,0.03714767470955849,0.07312574982643127,0.9113923907279968,0.05112991784699261
kdd_el_nino-small,RandomForest,703,79,0.10500901948690801,0.1897041688907445,0.023013925179839134,0.05685420334339142,0.9367088675498962,0.051150633953511715
kdd_el_nino-small,XGBoost,703,79,0.10859573495888282,0.19374250175796143,0.03265094757080078,0.0667647197842598,0.9367088675498962,0.05203411914408207
kdd_internet_usage,CatBoost,9097,1011,0.14950391506250404,0.23428861856173555,0.011392613872885704,0.02851209230720997,0.9010880589485168,0.24603917286731303
kdd_internet_usage,ExtraTrees,9097,1011,0.1620825992225662,0.25440705627786775,0.014116603881120682,0.02060364931821823,0.8862512111663818,0.2534214248880744
kdd_internet_usage,LightGBM,9097,1011,0.1493599703116552,0.23271500816135238,0.012089833617210388,0.016270942986011505,0.8961424231529236,0.24446653691120446
kdd_internet_usage,LinearModel,9097,1011,0.16864991560427706,0.2728351578574436,0.010224096477031708,0.027299143373966217,0.8753709197044373,0.23868759791366756
kdd_internet_usage,NeuralNetFastAI,9097,1011,0.151298664846799,0.23428170435822482,0.012884644791483879,0.018969759345054626,0.8902077078819275,0.24081578804180026
kdd_internet_usage,NeuralNetTorch,9097,1011,0.15149756782667506,0.23329403170465998,0.015881288796663284,0.02565957047045231,0.8902077078819275,0.24517206009477377
kdd_internet_usage,RandomForest,9097,1011,0.15970625188439547,0.24808725187913422,0.015129853039979935,0.02720905840396881,0.8862512111663818,0.24898037686944008
kdd_internet_usage,XGBoost,9097,1011,0.1499970818908105,0.2365361415874837,0.012443061918020248,0.027700265869498253,0.8981207013130188,0.23653544206172228
kick,CatBoost,65684,7299,0.1613956412881913,0.2846286459215241,0.0045632123947143555,0.006733309011906385,0.9034114480018616,1.2002687428612262
kick,ExtraTrees,65684,7299,0.1686431863626394,0.296403356837197,0.004221568815410137,0.009772028774023056,0.8994382619857788,1.1849608079064637
kick,LightGBM,65684,7299,0.16400410839545426,0.2893572233441328,0.0036383680999279022,0.006428278051316738,0.9020413756370544,1.1996957540977746
kick,LinearModel,65684,7299,0.1713079578111536,0.301797680303329,0.0032892636954784393,0.005681851878762245,0.8983422517776489,1.1414923381526023
kick,NeuralNetFastAI,65684,7299,0.16402400051239008,0.28929016916491634,0.004722930490970612,0.00921092089265585,0.9014933705329895,1.202522868057713
kick,NeuralNetTorch,65684,7299,0.16371582011914665,0.28932160764222176,0.00404687225818634,0.008035436272621155,0.9028633832931519,1.2372707079630345
kick,RandomForest,65684,7299,0.16668678468633943,0.2932551261714668,0.0042267730459570885,0.011270307935774326,0.9003973007202148,1.1541253689210862
kick,XGBoost,65684,7299,0.16168020653776158,0.28536501388096236,0.003950692713260651,0.006646782625466585,0.9031374454498291,1.2236703380476683
kin8nm,CatBoost,7372,820,0.14773657302633317,0.23528436396113822,0.017904698848724365,0.036502301692962646,0.8939024209976196,0.20630955998785794
kin8nm,ExtraTrees,7372,820,0.21570724867886137,0.33841780399668386,0.021543849259614944,0.037663135677576065,0.8402438759803772,0.19991552410647273
kin8nm,LightGBM,7372,820,0.1519774690960947,0.2431010778576608,0.017660409212112427,0.03275485336780548,0.8902438879013062,0.20534202409908175
kin8nm,LinearModel,7372,820,0.356678947093045,0.5352233081062989,0.012699946761131287,0.029366232454776764,0.7341463565826416,0.17786765098571777
kin8nm,NeuralNetFastAI,7372,820,0.12723738959462785,0.20457421209098312,0.014943581074476242,0.02538987062871456,0.9048780202865601,0.2098000489640981
kin8nm,NeuralNetTorch,7372,820,0.12580653402846523,0.19936532855004638,0.012648139148950577,0.02449006214737892,0.9134146571159363,0.20595907303504646
kin8nm,RandomForest,7372,820,0.21335399480524878,0.33773458712588184,0.019687026739120483,0.029350385069847107,0.8390243649482727,0.19494059402495623
kin8nm,XGBoost,7372,820,0.17901218113896813,0.2891339855226561,0.023105675354599953,0.03458089753985405,0.8804877996444702,0.20551662589423358
madeline,CatBoost,2826,314,0.19359676657751967,0.3310603100252539,0.025235231965780258,0.04826441407203674,0.8726114630699158,0.10128294304013252
madeline,ExtraTrees,2826,314,0.22393534149702418,0.3697960592503141,0.0199838075786829,0.04215959087014198,0.8407643437385559,0.09791072411462665
madeline,LightGBM,2826,314,0.21687908870847825,0.3585153833321983,0.02147054672241211,0.04671356827020645,0.8566879034042358,0.10264526517130435
madeline,LinearModel,2826,314,0.4878191325609809,0.6807655420881793,0.021934468299150467,0.04288763925433159,0.5732483863830566,0.0772252269089222
madeline,NeuralNetFastAI,2826,314,0.3980463445933795,0.5842408931186728,0.05199400335550308,0.0755673423409462,0.6974522471427917,0.08134336094371974
madeline,NeuralNetTorch,2826,314,0.3612408714475305,0.5435494506911782,0.05766591429710388,0.09418227523565292,0.7547770738601685,0.0861910090316087
madeline,RandomForest,2826,314,0.23037987678990304,0.3847204458097312,0.025677071884274483,0.07005976140499115,0.8535031676292419,0.10277699283324182
madeline,XGBoost,2826,314,0.21884123913371545,0.3618598925974304,0.025747742503881454,0.04125603288412094,0.8662420511245728,0.09810396190732718
madelon,CatBoost,2340,260,0.19223110359867968,0.3227651476986123,0.027821052819490433,0.07032715529203415,0.8653846383094788,0.08628956601023674
madelon,ExtraTrees,2340,260,0.20885755995337252,0.34782791170389016,0.033251676708459854,0.05258367955684662,0.857692301273346,0.08717958186753094
madelon,LightGBM,2340,260,0.1903398475510232,0.3249641669880615,0.04341604560613632,0.07847950607538223,0.8807692527770996,0.08687682612799108
madelon,LinearModel,2340,260,0.49341706879219605,0.6865543035655827,0.04996532201766968,0.01770835742354393,0.6038461327552795,0.053863347973674536
madelon,NeuralNetFastAI,2340,260,0.4030717636791599,0.5914259312845642,0.07183478027582169,0.11887922883033752,0.7384615540504456,0.07448648405261338
madelon,NeuralNetTorch,2340,260,0.43191130132175165,0.622643813354013,0.0640527606010437,0.09473498910665512,0.6884615421295166,0.07051152712665498
madelon,RandomForest,2340,260,0.21425756682561223,0.3541183481012714,0.02753002941608429,0.06342220306396484,0.8615384697914124,0.09074110700748861
madelon,XGBoost,2340,260,0.2003219204088892,0.3371006358879852,0.028847720474004745,0.05831814184784889,0.8653846383094788,0.08352588699199259
mammography,CatBoost,10064,1119,0.021160977197906675,0.04971038448404092,0.0034748262260109186,0.004611169453710318,0.9883824586868286,0.22710310318507254
mammography,ExtraTrees,10064,1119,0.025967730230212573,0.05895436029209919,0.006396769545972347,0.008768375031650066,0.9857015013694763,0.24731319909915328
mammography,LightGBM,10064,1119,0.022952242510414105,0.05223323419215319,0.004725830629467964,0.008561860769987106,0.9874888062477112,0.2269110670313239
mammography,LinearModel,10064,1119,0.03123067072522222,0.07005384155401992,0.006299812812358141,0.009320909157395363,0.9812332391738892,0.21944041992537677
mammography,NeuralNetFastAI,10064,1119,0.02441562644978235,0.052876439666946086,0.004224727861583233,0.007512744516134262,0.9848078489303589,0.22650883300229907
mammography,NeuralNetTorch,10064,1119,0.025677185887024865,0.054928484882037505,0.0033566467463970184,0.0074442652985453606,0.9839141964912415,0.2241277890279889
mammography,RandomForest,10064,1119,0.027302358910717733,0.05996273814508438,0.00635888148099184,0.008385589346289635,0.9839141964912415,0.22290870803408325
mammography,XGBoost,10064,1119,0.022961055114849235,0.05210762503632377,0.004677948076277971,0.008250441402196884,0.9883824586868286,0.2177536180242896
mc1,CatBoost,8519,947,0.00770841172108297,0.016367511800573165,0.0030155072454363108,0.00415498111397028,0.9947201609611511,0.1689719408750534
mc1,ExtraTrees,8519,947,0.008165982976723492,0.019135203674908424,0.0027132011018693447,0.002410651883110404,0.9947201609611511,0.18597909016534686
mc1,LightGBM,8519,947,0.007090690090872816,0.013927911302091955,0.0017493936466053128,0.0037869149819016457,0.9947201609611511,0.17442621802911162
mc1,LinearModel,8519,947,0.01039136834162366,0.030151440233396776,0.0051527321338653564,0.00135729496832937,0.9947201609611511,0.20073936600238085
mc1,NeuralNetFastAI,8519,947,0.010493946777795186,0.02996760231069934,0.00421230960637331,0.0045166281051933765,0.9947201609611511,0.19310163403861225
mc1,NeuralNetTorch,8519,947,0.013279374511282303,0.03267714940579958,0.004508599638938904,0.0030607336666435003,0.9926082491874695,0.17791648115962744
mc1,RandomForest,8519,947,0.010202310313370964,0.022672706236451068,0.003366779303178191,0.0018952070968225598,0.9947201609611511,0.17846344015561044
mc1,XGBoost,8519,947,0.008253146537656183,0.01542521699640359,0.0020108819007873535,0.0020317784510552883,0.9947201609611511,0.1529653409961611
meta,CatBoost,475,53,0.08531667837635917,0.14365086948966105,0.04191324859857559,0.06280571967363358,0.9622641801834106,0.037802614038810134
meta,ExtraTrees,475,53,0.168454570619017,0.2701391450227959,0.05223985016345978,0.07545863091945648,0.9056603908538818,0.03853778284974396
meta,LightGBM,475,53,0.10003833869605909,0.1620853642696844,0.051329292356967926,0.06830933690071106,0.9433962106704712,0.03771876799874008
meta,LinearModel,475,53,0.11078796601343555,0.1745197282124165,0.05043671652674675,0.05167170614004135,0.9056603908538818,0.0369086388964206
meta,NeuralNetFastAI,475,53,0.12147537006908463,0.2073247159696555,0.07418935000896454,0.1322958767414093,0.9056603908538818,0.040179697098210454
meta,NeuralNetTorch,475,53,0.08230295151448923,0.1467767071460819,0.051638729870319366,0.05160822719335556,0.9622641801834106,0.04033560794778168
meta,RandomForest,475,53,0.12185181876997968,0.20599591347290597,0.0479329377412796,0.12128332257270813,0.9433962106704712,0.0361715720500797
meta,XGBoost,475,53,0.10117505383396132,0.15637587525230426,0.043587394058704376,0.058898620307445526,0.9433962106704712,0.043478828156366944
mozilla4,CatBoost,13990,1555,0.0688221582939331,0.12248917071288787,0.008570156991481781,0.013706180267035961,0.9536977410316467,0.3159612971358001
mozilla4,ExtraTrees,13990,1555,0.06878325960669579,0.12228499574119366,0.005076058208942413,0.010945940390229225,0.9549839496612549,0.3250631440896541
mozilla4,LightGBM,13990,1555,0.0658346984049697,0.11818302555371109,0.009449057281017303,0.014383778907358646,0.9569131731987,0.32914871303364635
mozilla4,LinearModel,13990,1555,0.112115761748857,0.19726941056401842,0.008941024541854858,0.013025644235312939,0.9344051480293274,0.32642361079342663
mozilla4,NeuralNetFastAI,13990,1555,0.11411356870614536,0.20573947530506168,0.01014035940170288,0.016920551657676697,0.9260450005531311,0.32220877800136805
mozilla4,NeuralNetTorch,13990,1555,0.0913519905281685,0.159288681762933,0.011498585343360901,0.020204810425639153,0.9395498633384705,0.3132068170234561
mozilla4,RandomForest,13990,1555,0.068966198444168,0.11851248924860938,0.005909189581871033,0.017423545941710472,0.9517685174942017,0.31296665593981743
mozilla4,XGBoost,13990,1555,0.06759812102503844,0.12180594626780655,0.009634848684072495,0.016165070235729218,0.953054666519165,0.3281731200404465
no2,CatBoost,450,50,0.42308450963651834,0.6118253552015643,0.05116437375545502,0.11419685930013657,0.6399999856948853,0.04274097294546664
no2,ExtraTrees,450,50,0.4190323929014923,0.6086336834741727,0.054606229066848755,0.09760402143001556,0.6399999856948853,0.03921863716095686
no2,LightGBM,450,50,0.4604603267672181,0.6526617315459068,0.0772961676120758,0.08371872454881668,0.6200000047683716,0.03790417197160423
no2,LinearModel,450,50,0.4946404305421555,0.6877181135301379,0.16356520354747772,0.15814968943595886,0.4000000059604645,0.03016785392537713
no2,NeuralNetFastAI,450,50,0.4496825370709243,0.639805844683639,0.09673324227333069,0.16705045104026794,0.5799999833106995,0.0380917270667851
no2,NeuralNetTorch,450,50,0.4488128453892294,0.6390650762879673,0.0780377984046936,0.14840352535247803,0.6600000262260437,0.04321316187269986
no2,RandomForest,450,50,0.4394314155217324,0.628486444341388,0.06267157196998596,0.12725552916526794,0.6399999856948853,0.04081105487421155
no2,XGBoost,450,50,0.4532391301614609,0.6433471959422858,0.05301142483949661,0.15857994556427002,0.6399999856948853,0.03701338800601661
nomao,CatBoost,31018,3447,0.03829139736946105,0.06768607170048124,0.003061112482100725,0.006653948221355677,0.9744705557823181,0.737978853052482
nomao,ExtraTrees,31018,3447,0.05033138249132222,0.0921871575302673,0.004529215861111879,0.00958172045648098,0.9663475751876831,0.7346119720023125
nomao,LightGBM,31018,3447,0.03797512091780613,0.06781089784811586,0.0027312880847603083,0.006539178546518087,0.9747606515884399,0.7491281379479915
nomao,LinearModel,31018,3447,0.0732613836341134,0.12476544063627532,0.004865675233304501,0.009655734524130821,0.9498114585876465,0.7743684570305049
nomao,NeuralNetFastAI,31018,3447,0.05221157113235945,0.0925497966120309,0.004935882054269314,0.008936043828725815,0.967798113822937,0.760120868915692
nomao,NeuralNetTorch,31018,3447,0.05205992958453853,0.09141008169956835,0.004324164241552353,0.00771853094920516,0.9654772281646729,0.7727394481189549
nomao,RandomForest,31018,3447,0.04721126204905815,0.0871958964278246,0.00320071610622108,0.006405954714864492,0.9698288440704346,0.7070369799621403
nomao,XGBoost,31018,3447,0.03846829864843182,0.06828688661607951,0.0035198472905904055,0.0067528123036026955,0.9756309986114502,0.7526620908174664
numerai28_6,CatBoost,86688,9632,0.49892998447775677,0.6920754807254919,0.008138887584209442,0.001225780346430838,0.5145348906517029,1.4386746601667255
numerai28_6,ExtraTrees,86688,9632,0.49895258046878677,0.6920985475659889,0.005938510410487652,0.0020732542034238577,0.5148463249206543,1.2535669091157615
numerai28_6,LightGBM,86688,9632,0.4989429417990731,0.6920865778732896,0.009217232465744019,0.002282477682456374,0.5129776000976562,1.3770699321758002
numerai28_6,LinearModel,86688,9632,0.4989249766556399,0.692070987913655,0.008809678256511688,0.0010833191918209195,0.5192068219184875,1.3121281729545444
numerai28_6,NeuralNetFastAI,86688,9632,0.4989859623828003,0.6921326238320163,0.007295813411474228,0.004076703917235136,0.5146387219429016,1.5000215461477637
numerai28_6,NeuralNetTorch,86688,9632,0.49883382714005964,0.6919808143487334,0.0072709619998931885,0.0018678121268749237,0.523567259311676,1.2924461560323834
numerai28_6,RandomForest,86688,9632,0.4993290376224299,0.692474967048377,0.007322341203689575,0.002358498051762581,0.5119393467903137,1.2588776089251041
numerai28_6,XGBoost,86688,9632,0.49932310214066783,0.6924707650190212,0.007187679409980774,0.003636416979134083,0.5139119625091553,1.3650056838523597
ozone-level-8hr,CatBoost,2280,254,0.08107009096091432,0.1342301899731506,0.014509845525026321,0.026330480352044106,0.9488189220428467,0.08598106889985502
ozone-level-8hr,ExtraTrees,2280,254,0.07850953867205035,0.1305801302394653,0.013875648379325867,0.032556723803281784,0.9488189220428467,0.0791117378976196
ozone-level-8hr,LightGBM,2280,254,0.08138355678721428,0.13375307984130663,0.01575440540909767,0.044811274856328964,0.9370078444480896,0.08333727205172181
ozone-level-8hr,LinearModel,2280,254,0.07689314980886157,0.12548413979280432,0.01632898859679699,0.027498625218868256,0.9409449100494385,0.08673202712088823
ozone-level-8hr,NeuralNetFastAI,2280,254,0.07491922825916245,0.12452102294396895,0.017992153763771057,0.02831331267952919,0.9409449100494385,0.08060403703711927
ozone-level-8hr,NeuralNetTorch,2280,254,0.07214610001948937,0.12569569844978795,0.012936566956341267,0.017155764624476433,0.9448819160461426,0.0851076920516789
ozone-level-8hr,RandomForest,2280,254,0.0768756281223716,0.12872200430960967,0.01631823182106018,0.02131938748061657,0.9448819160461426,0.08151841699145734
ozone-level-8hr,XGBoost,2280,254,0.08173072003341689,0.13781369152225614,0.014508180320262909,0.03318507969379425,0.9370078444480896,0.08293572696857154
parity5_plus_5,CatBoost,1011,113,9.592845501840026e-10,2.1900197937271886e-05,1.0945416761387605e-05,2.1899957573623396e-05,1.0,0.06483620684593916
parity5_plus_5,ExtraTrees,1011,113,0.05510586638936906,0.12495167635431619,0.01965394802391529,0.043510790914297104,0.9646017551422119,0.06788053619675338
parity5_plus_5,LightGBM,1011,113,9.592845501840355e-10,2.1900197937271886e-05,1.0945416761387605e-05,2.1899957573623396e-05,1.0,0.06637410493567586
parity5_plus_5,LinearModel,1011,113,0.4833753570511451,0.6761815384662628,0.05728284269571304,0.09350649267435074,0.5663716793060303,0.057264382019639015
parity5_plus_5,NeuralNetFastAI,1011,113,9.592845501840024e-10,2.1900197937271886e-05,1.0945416761387605e-05,2.1899957573623396e-05,1.0,0.06645616004243493
parity5_plus_5,NeuralNetTorch,1011,113,9.59284550184011e-10,2.1900197937271886e-05,1.0945416761387605e-05,2.1899957573623396e-05,1.0,0.06812231685034931
parity5_plus_5,RandomForest,1011,113,0.07061722081487191,0.12973085231121936,0.03438056632876396,0.054086506366729736,0.9469026327133179,0.0655700380448252
parity5_plus_5,XGBoost,1011,113,2.1325358305743316e-06,0.0010331251488443745,0.0005231907125562429,0.00103259168099612,1.0,0.0669085739646107
pbcseq,CatBoost,1750,195,0.19444331175317864,0.33047154353882224,0.03627566993236542,0.07452500611543655,0.892307698726654,0.08813858893699944
pbcseq,ExtraTrees,1750,195,0.23866265914467608,0.3882997024722795,0.038125816732645035,0.0687713548541069,0.8410256505012512,0.07536906492896378
pbcseq,LightGBM,1750,195,0.20481748448493642,0.34112034768497446,0.04299788177013397,0.07256343960762024,0.8820512890815735,0.082800097996369
pbcseq,LinearModel,1750,195,0.41330451262271667,0.6013711479510409,0.03871278464794159,0.08990762382745743,0.656410276889801,0.08024679101072252
pbcseq,NeuralNetFastAI,1750,195,0.29166966067113176,0.4591962480985022,0.0360834002494812,0.06872280687093735,0.7897436022758484,0.07234056806191802
pbcseq,NeuralNetTorch,1750,195,0.30332595169436377,0.4766003115242095,0.06285259127616882,0.11887022107839584,0.800000011920929,0.07653656485490501
pbcseq,RandomForest,1750,195,0.24956454635697647,0.40760621287411075,0.050223469734191895,0.09615330398082733,0.8615384697914124,0.07718072785064578
pbcseq,XGBoost,1750,195,0.18723507200242331,0.3252800315523456,0.04494323581457138,0.07808515429496765,0.8871794939041138,0.07930713589303195
pc1,CatBoost,998,111,0.08733159967026978,0.17369183789619766,0.02464078925549984,0.037245262414216995,0.9459459185600281,0.050709448056295514
pc1,ExtraTrees,998,111,0.09032258644438064,0.19413547045442653,0.03343968838453293,0.05488093942403793,0.954954981803894,0.05820979503914714
pc1,LightGBM,998,111,0.09473566345656466,0.19958457163229687,0.027603991329669952,0.05650831386446953,0.9369369149208069,0.05366364191286266
pc1,LinearModel,998,111,0.10635238599394274,0.19613443000211603,0.025453919544816017,0.03176404908299446,0.9369369149208069,0.055239312117919326
pc1,NeuralNetFastAI,998,111,0.1080661923444439,0.21794020234144923,0.03544582799077034,0.07640082389116287,0.9459459185600281,0.05700682895258069
pc1,NeuralNetTorch,998,111,0.10323514116340105,0.19655577923474876,0.030024360865354538,0.04605895280838013,0.9459459185600281,0.0599859410431236
pc1,RandomForest,998,111,0.08023458319286232,0.1492885232663638,0.028560101985931396,0.05108027160167694,0.9459459185600281,0.05312576703727245
pc1,XGBoost,998,111,0.0881682011513443,0.16442435499286892,0.018205121159553528,0.02878209389746189,0.9459459185600281,0.052313161082565784
pc2,CatBoost,5030,559,0.006090849760911548,0.012823518342372987,0.0032306183129549026,0.002169894054532051,0.9964221715927124,0.11520342901349068
pc2,ExtraTrees,5030,559,0.006749873061076051,0.01580493929609907,0.003190224524587393,0.0019731014035642147,0.9964221715927124,0.09317070106044412
pc2,LightGBM,5030,559,0.007068372628672165,0.017286049230796203,0.003401284571737051,0.0014174866955727339,0.9964221715927124,0.11804875591769814
pc2,LinearModel,5030,559,0.0061902774373553465,0.013154620397838901,0.003746089758351445,0.0033711662981659174,0.9964221715927124,0.11299924505874515
pc2,NeuralNetFastAI,5030,559,0.006190681048393197,0.011992106976153539,0.0032163436990231276,0.0057640690356493,0.9964221715927124,0.13146196794696152
pc2,NeuralNetTorch,5030,559,0.006993446009965253,0.017510146945780587,0.0021349110174924135,0.00041938069625757635,0.9964221715927124,0.1267122020944953
pc2,RandomForest,5030,559,0.007123973476180632,0.017940414101167586,0.0031777594704180956,0.001187106012366712,0.9964221715927124,0.10772201814688742
pc2,XGBoost,5030,559,0.0065991592998271295,0.014182269243030713,0.002213577274233103,0.002520781010389328,0.9964221715927124,0.11412734910845757
