dataset,model,cal_size,test_size,Venn-Abers_brier,Venn-Abers_logloss,Venn-Abers_kuiper,Venn-Abers_ece-15,Venn-Abers_accuracy,Venn-Abers_time
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.4964668322407423,0.6895305042631985,0.03060527890920639,0.009025141596794128,0.53125,0.007156434003263712
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.3982077075500676,0.5674313595947104,0.0867716372013092,0.07870600372552872,0.643750011920929,0.011219213018193841
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.43071595595517814,0.6181880682978059,0.06052834540605545,0.07413186877965927,0.637499988079071,0.009347640909254551
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.4989924136620136,0.69187830116313,0.09304381906986237,0.10013504326343536,0.5249999761581421,0.007578874006867409
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4956750215312845,0.6889654220031695,0.0770852118730545,0.11392510682344437,0.5375000238418579,0.00883464002981782
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4137859648912922,0.5817321036793048,0.07163242250680923,0.13877718150615692,0.65625,0.011655392125248909
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.49529387369692046,0.6949357198652317,0.06738419085741043,0.11899594217538834,0.6187499761581421,0.008649863069877028
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.46020294345899276,0.6505808471895231,0.07078325003385544,0.08638457208871841,0.6312500238418579,0.010795667069032788
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5053701647735268,0.6987860922490307,0.14548718929290771,0.019968746230006218,0.48750001192092896,0.006302788155153394
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4413237574460055,0.6181914558301352,0.07230691611766815,0.13333356380462646,0.606249988079071,0.01150601590052247
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4472254581359822,0.6302129338876048,0.06998064368963242,0.13527829945087433,0.637499988079071,0.010221459902822971
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4906282794940117,0.6871001123496722,0.06545449793338776,0.12640872597694397,0.59375,0.008994766045361757
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4625517681947695,0.6582959738028827,0.06765609234571457,0.10791295766830444,0.625,0.009462361922487617
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.38041632129647923,0.5567853488416508,0.04761628806591034,0.08485143631696701,0.699999988079071,0.011114752851426601
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4098570436541621,0.5984263094375739,0.03811074048280716,0.061106760054826736,0.675000011920929,0.008427934953942895
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.3876500763051004,0.5736768267364974,0.03575611859560013,0.0608767569065094,0.699999988079071,0.009785117115825415
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.49898663625241035,0.692123696335671,0.24979236721992493,0.005006502848118544,0.5062500238418579,0.0056460220366716385
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.37976362934680175,0.5604664255210425,0.05275328829884529,0.07452605664730072,0.699999988079071,0.010330107063055038
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35798242939581676,0.5359747716374224,0.06378147006034851,0.07829701155424118,0.706250011920929,0.00976721802726388
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.40425502808139696,0.5910911475772642,0.050238341093063354,0.05123921111226082,0.6937500238418579,0.00830218312330544
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38983403075717304,0.5726520866322339,0.04422691464424133,0.061775092035532,0.699999988079071,0.009465884882956743
Internet-Advertisements,CatBoost,2951,328,0.043402228464489816,0.0901667770018623,0.015379399061203003,0.02037665992975235,0.9756097793579102,0.02956232405267656
Internet-Advertisements,ExtraTrees,2951,328,0.03150899211434225,0.07433537058288124,0.01159100141376257,0.01714324578642845,0.9817073345184326,0.00993982795625925
Internet-Advertisements,LightGBM,2951,328,0.04406836777190586,0.08718460423888413,0.011433199048042297,0.014715990051627159,0.9756097793579102,0.037674852879717946
Internet-Advertisements,LinearModel,2951,328,0.06352589401267093,0.1331398347834953,0.013270249590277672,0.02983143739402294,0.9603658318519592,0.02459098701365292
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05257262781600234,0.11281780390197887,0.013147072866559029,0.021593183279037476,0.9664633870124817,0.03673762991093099
Internet-Advertisements,NeuralNetTorch,2951,328,0.052400480417707604,0.11539850200169019,0.012472903355956078,0.028722399845719337,0.9603658318519592,0.04146432806737721
Internet-Advertisements,RandomForest,2951,328,0.03769257356219424,0.07767949500925737,0.010805219411849976,0.007235265802592039,0.9786585569381714,0.00968278688378632
Internet-Advertisements,XGBoost,2951,328,0.05249536877687396,0.10308758941985528,0.01106463372707367,0.01834116131067276,0.9695122241973877,0.037181575782597065
OVA_Colon,CatBoost,1390,155,0.07455930305097194,0.16294275654389234,0.017169706523418427,0.030384020879864693,0.9612902998924255,0.023601790890097618
OVA_Colon,ExtraTrees,1390,155,0.06853389564501826,0.14812730717870534,0.01809764839708805,0.03362605348229408,0.9612902998924255,0.020179698010906577
OVA_Colon,LightGBM,1390,155,0.06407280870978832,0.14601989483041697,0.01862367056310177,0.03021753579378128,0.9677419066429138,0.02117346692830324
OVA_Colon,LinearModel,1390,155,0.0697434071458298,0.16201989855795318,0.015134892426431179,0.032916631549596786,0.9677419066429138,0.005881512071937323
OVA_Colon,NeuralNetFastAI,1390,155,0.08710648410549361,0.18409467003780514,0.026937002316117287,0.04550889879465103,0.9612902998924255,0.019774941029027104
OVA_Colon,NeuralNetTorch,1390,155,0.08952838654584189,0.18710920988961566,0.03082539327442646,0.06448344141244888,0.9290322661399841,0.016482779989019036
OVA_Colon,RandomForest,1390,155,0.08273918361152184,0.16676373407588713,0.017550960183143616,0.03848053142428398,0.948387086391449,0.02008582418784499
OVA_Colon,XGBoost,1390,155,0.07165538811486795,0.1596767660126816,0.019171634688973427,0.03358221799135208,0.9612902998924255,0.022038133116438985
OVA_Endometrium,CatBoost,1390,155,0.05576572751161334,0.09879901651338759,0.026784254238009453,0.03321150690317154,0.9677419066429138,0.02426261710934341
OVA_Endometrium,ExtraTrees,1390,155,0.06090529477731948,0.11241704413807423,0.023849384859204292,0.028622005134820938,0.9548386931419373,0.017759663984179497
OVA_Endometrium,LightGBM,1390,155,0.049119880423765666,0.09107044488677794,0.02157394215464592,0.037082161754369736,0.9612902998924255,0.02486709295772016
OVA_Endometrium,LinearModel,1390,155,0.03746681523789806,0.06728663905027565,0.012782883830368519,0.017151227220892906,0.9806451797485352,0.008256735047325492
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04824907464726992,0.08489561824533054,0.012227757833898067,0.022051425650715828,0.9612902998924255,0.02012729598209262
OVA_Endometrium,NeuralNetTorch,1390,155,0.04501168482958776,0.08917757558011591,0.021196966990828514,0.016965780407190323,0.9741935729980469,0.014148350106552243
OVA_Endometrium,RandomForest,1390,155,0.05614107549303435,0.11724551155577492,0.026067331433296204,0.0381084680557251,0.9677419066429138,0.015082496916875243
OVA_Endometrium,XGBoost,1390,155,0.0520076122864823,0.09707386169451228,0.024710118770599365,0.03798207268118858,0.9612902998924255,0.01989707094617188
OVA_Kidney,CatBoost,1390,155,0.015644290902557794,0.04673143720465206,0.015637468546628952,0.021566949784755707,0.9935483932495117,0.028424232034012675
OVA_Kidney,ExtraTrees,1390,155,0.01768382063273699,0.052102263268904395,0.019857121631503105,0.02336340770125389,0.9935483932495117,0.008892230922356248
OVA_Kidney,LightGBM,1390,155,0.016392288801783058,0.04753178736065675,0.016059715300798416,0.020923543721437454,0.9935483932495117,0.02922262391075492
OVA_Kidney,LinearModel,1390,155,0.016582754179972983,0.043695290193654854,0.016662491485476494,0.0168919637799263,0.9935483932495117,0.006738769821822643
OVA_Kidney,NeuralNetFastAI,1390,155,0.02316790762317038,0.05759209986325303,0.020810769870877266,0.03132073953747749,0.9935483932495117,0.027361202985048294
OVA_Kidney,NeuralNetTorch,1390,155,0.022198047472889094,0.060591391947681456,0.025737283751368523,0.031301792711019516,0.9935483932495117,0.02801447408273816
OVA_Kidney,RandomForest,1390,155,0.01724268104442226,0.05389289210423591,0.019936133176088333,0.023597057908773422,0.9935483932495117,0.025524399941787124
OVA_Kidney,XGBoost,1390,155,0.01802587374171842,0.049684979353378546,0.014807919040322304,0.02251756191253662,0.9935483932495117,0.02536877105012536
OVA_Lung,CatBoost,1390,155,0.016125757383374743,0.06058680240426629,0.01741732843220234,0.015812398865818977,0.9935483932495117,0.024587720865383744
OVA_Lung,ExtraTrees,1390,155,0.023307437171654084,0.06353083237771331,0.014216918498277664,0.014613773673772812,0.9870967864990234,0.017429625149816275
OVA_Lung,LightGBM,1390,155,0.020298659340194668,0.06182206439566519,0.021560903638601303,0.02013910748064518,0.9870967864990234,0.022371703991666436
OVA_Lung,LinearModel,1390,155,0.030763216077358636,0.07285168986583722,0.017095433548092842,0.023120148107409477,0.9806451797485352,0.0049002161249518394
OVA_Lung,NeuralNetFastAI,1390,155,0.03331141651967032,0.07167912267985342,0.01123543456196785,0.018281424418091774,0.9806451797485352,0.018922296119853854
OVA_Lung,NeuralNetTorch,1390,155,0.02823508148808872,0.07491175110061637,0.027167871594429016,0.01849108375608921,0.9870967864990234,0.025071712909266353
OVA_Lung,RandomForest,1390,155,0.03543083446797454,0.08472228497267448,0.01914442703127861,0.01710953749716282,0.9806451797485352,0.018801467958837748
OVA_Lung,XGBoost,1390,155,0.017352630764096263,0.05736727229531863,0.015757832676172256,0.01624736562371254,0.9935483932495117,0.017303993925452232
OVA_Ovary,CatBoost,1390,155,0.10598310908307186,0.1751268589568361,0.024947961792349815,0.05665842816233635,0.9225806593894958,0.031737330136820674
OVA_Ovary,ExtraTrees,1390,155,0.11552036088739434,0.18397028067105178,0.029741350561380386,0.061841875314712524,0.9161290526390076,0.02876277593895793
OVA_Ovary,LightGBM,1390,155,0.09402658994572909,0.15412930775594166,0.021319620311260223,0.052447061985731125,0.9354838728904724,0.032353915041312575
OVA_Ovary,LinearModel,1390,155,0.10872866666782786,0.17585784524451345,0.02203311026096344,0.051605224609375,0.9225806593894958,0.021101478952914476
OVA_Ovary,NeuralNetFastAI,1390,155,0.10708219117612082,0.16994364413022425,0.027491580694913864,0.06829779595136642,0.9161290526390076,0.0207579901907593
OVA_Ovary,NeuralNetTorch,1390,155,0.09558486731131398,0.1529772785168235,0.02879374288022518,0.04949644207954407,0.9354838728904724,0.027688645059242845
OVA_Ovary,RandomForest,1390,155,0.11435753730020835,0.1741967538347405,0.035589687526226044,0.07777334749698639,0.9225806593894958,0.0257037749979645
OVA_Ovary,XGBoost,1390,155,0.10275698520109325,0.17661929659758457,0.02603452280163765,0.03620614483952522,0.9419354796409607,0.030842360109090805
OVA_Prostate,CatBoost,1390,155,0.015520964511151562,0.030687519224455412,0.008265982381999493,0.012828162871301174,0.9935483932495117,0.04503358015790582
OVA_Prostate,ExtraTrees,1390,155,0.014313476413659864,0.03507457332536698,0.00884341076016426,0.01406614575535059,0.9935483932495117,0.03451615711674094
OVA_Prostate,LightGBM,1390,155,0.013095633878384872,0.02599073502922671,0.006882036570459604,0.008763757534325123,0.9935483932495117,0.04508886206895113
OVA_Prostate,LinearModel,1390,155,0.021697792868785558,0.046991833412984484,0.014485469087958336,0.018116245046257973,0.9870967864990234,0.04359175800345838
OVA_Prostate,NeuralNetFastAI,1390,155,0.019466741386628822,0.03998764573275979,0.014806248247623444,0.020179536193609238,0.9870967864990234,0.04416798404417932
OVA_Prostate,NeuralNetTorch,1390,155,0.012696833273465805,0.02795642329499397,0.00724826380610466,0.011088510043919086,0.9935483932495117,0.046502271899953485
OVA_Prostate,RandomForest,1390,155,0.018631813105847068,0.04067033702863799,0.013471873477101326,0.021392112597823143,0.9935483932495117,0.011319294106215239
OVA_Prostate,XGBoost,1390,155,0.017789289778424575,0.03322681831301964,0.006144395098090172,0.013426799327135086,0.9870967864990234,0.032778291031718254
PhishingWebsites,CatBoost,9949,1106,0.0471006852213729,0.08293305279660344,0.009041081182658672,0.013640818186104298,0.9710668921470642,0.2514334649313241
PhishingWebsites,ExtraTrees,9949,1106,0.05785390530121528,0.09851084069653165,0.009567693807184696,0.01220849622040987,0.9638336300849915,0.3526483401656151
PhishingWebsites,LightGBM,9949,1106,0.0471852227100672,0.08076729473900918,0.008096945472061634,0.010837980546057224,0.9683544039726257,0.27670512604527175
PhishingWebsites,LinearModel,9949,1106,0.09479769616677457,0.15353719238981145,0.0060806237161159515,0.016955165192484856,0.9339963793754578,0.23581470409408212
PhishingWebsites,NeuralNetFastAI,9949,1106,0.048396869430095336,0.08153197115049397,0.00705055333673954,0.008894229307770729,0.9665461182594299,0.17612945497967303
PhishingWebsites,NeuralNetTorch,9949,1106,0.04627911919094898,0.07917635347947813,0.009638287127017975,0.010269229300320148,0.9683544039726257,0.18131308001466095
PhishingWebsites,RandomForest,9949,1106,0.05599116149683179,0.09767692335680464,0.011244886554777622,0.010674161836504936,0.9629294872283936,0.29296552389860153
PhishingWebsites,XGBoost,9949,1106,0.04846849213578588,0.08546443146644181,0.008401046507060528,0.010417689569294453,0.9692586064338684,0.23896346311084926
Run_or_walk_information,CatBoost,79729,8859,0.009463143610095624,0.017742019209962365,0.0026886509731411934,0.003559328382834792,0.9942431449890137,4.290097326040268
Run_or_walk_information,ExtraTrees,79729,8859,0.011747304005040865,0.02208446883595427,0.0022406931966543198,0.0032602266874164343,0.9926628470420837,0.037495116936042905
Run_or_walk_information,LightGBM,79729,8859,0.00861982812070784,0.01651709918242414,0.0025817696005105972,0.0029521165415644646,0.9942431449890137,3.330793445929885
Run_or_walk_information,LinearModel,79729,8859,0.23039354046065333,0.3485445142328348,0.08416630327701569,0.012952923774719238,0.8256011009216309,1.4605994168668985
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013295140427935444,0.02602025480040472,0.0030209431424736977,0.003875402733683586,0.9916468858718872,2.8732546539977193
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010846720518030876,0.021334534554910956,0.003986559808254242,0.005048858001828194,0.9935658574104309,2.713509247871116
Run_or_walk_information,RandomForest,79729,8859,0.013048878049463683,0.024358076300715664,0.0024283970706164837,0.003461167449131608,0.9922112822532654,0.496408827137202
Run_or_walk_information,XGBoost,79729,8859,0.010003778190978467,0.01834844279998228,0.0025070132687687874,0.0033420452382415533,0.9933401346206665,3.359976306790486
Satellite,CatBoost,4590,510,0.014059277805376079,0.026654281713899095,0.004808973986655474,0.008188108913600445,0.9882352948188782,0.1114404471591115
Satellite,ExtraTrees,4590,510,0.01579025192751682,0.02584669100239116,0.004653467331081629,0.005492511671036482,0.9882352948188782,0.03388221701607108
Satellite,LightGBM,4590,510,0.01390325148472134,0.023969002394118623,0.006184931844472885,0.007868495769798756,0.9901960492134094,0.07654126384295523
Satellite,LinearModel,4590,510,0.01533778543917501,0.02650076493880683,0.004918467253446579,0.006345637142658234,0.9921568632125854,0.07551226392388344
Satellite,NeuralNetFastAI,4590,510,0.01166363949766632,0.023868363194528633,0.0038150507025420666,0.005978242959827185,0.9921568632125854,0.040472458116710186
Satellite,NeuralNetTorch,4590,510,0.015189756853060673,0.02765810979911254,0.005744535475969315,0.006032143719494343,0.9882352948188782,0.05994736100547016
Satellite,RandomForest,4590,510,0.014581034777447833,0.02598270249993947,0.005159982014447451,0.007881217636168003,0.9882352948188782,0.004315572092309594
Satellite,XGBoost,4590,510,0.014822927526673337,0.02463512976516617,0.006011216901242733,0.004472456872463226,0.9901960492134094,0.05819629388861358
SpeedDating,CatBoost,7540,838,0.1766823115098336,0.28980268408998106,0.02742827497422695,0.03515690937638283,0.8818615674972534,0.07442343607544899
SpeedDating,ExtraTrees,7540,838,0.1917351934438524,0.3097232869602608,0.017871104180812836,0.0336858332157135,0.8699284195899963,0.062449129996821284
SpeedDating,LightGBM,7540,838,0.1787968959892972,0.29402076579366365,0.02503974176943302,0.03553561866283417,0.8890214562416077,0.07043054816313088
SpeedDating,LinearModel,7540,838,0.19067716795245865,0.3155676485657422,0.028629587963223457,0.03687795251607895,0.8747016787528992,0.07242129812948406
SpeedDating,NeuralNetFastAI,7540,838,0.187704592355927,0.30795903173575445,0.02317466028034687,0.03338707983493805,0.8782815933227539,0.06838145712390542
SpeedDating,NeuralNetTorch,7540,838,0.18649252497711832,0.30521659700894826,0.023159855976700783,0.027786236256361008,0.8735083341598511,0.06105398782528937
SpeedDating,RandomForest,7540,838,0.19154105091278711,0.313474949681826,0.02165926620364189,0.03384099155664444,0.8711217045783997,0.059236269909888506
SpeedDating,XGBoost,7540,838,0.17584137507964068,0.28898812075059355,0.0224665068089962,0.028688527643680573,0.8854415416717529,0.08677017386071384
Titanic,CatBoost,1980,221,0.25474013533175605,0.4145751825061056,0.0655955895781517,0.054944612085819244,0.8325791954994202,0.00184041284956038
Titanic,ExtraTrees,1980,221,0.25496579876318043,0.41202904731389095,0.07131560891866684,0.0520540252327919,0.8325791954994202,0.010453615104779601
Titanic,LightGBM,1980,221,0.25424933521206206,0.4134944235865009,0.06772009283304214,0.05920981615781784,0.8325791954994202,0.0017514158971607685
Titanic,LinearModel,1980,221,0.25998006377363053,0.4255967988424358,0.07678220421075821,0.05606960132718086,0.8325791954994202,0.0014927079901099205
Titanic,NeuralNetFastAI,1980,221,0.25292497189442487,0.4096023645287138,0.06578616797924042,0.050590746104717255,0.8325791954994202,0.002270375145599246
Titanic,NeuralNetTorch,1980,221,0.2550323996967691,0.41048165026337485,0.06910309195518494,0.061021167784929276,0.8325791954994202,0.0020387819968163967
Titanic,RandomForest,1980,221,0.25528715230302196,0.4122679087560889,0.07117275893688202,0.05411956459283829,0.8325791954994202,0.010417326120659709
Titanic,XGBoost,1980,221,0.25682961666803705,0.4192686618925911,0.06617265939712524,0.0654478445649147,0.8325791954994202,0.0017079110257327557
ada,CatBoost,3732,415,0.16959389882609693,0.2686288448590282,0.014044176787137985,0.02659274823963642,0.8795180916786194,0.044470265973359346
ada,ExtraTrees,3732,415,0.1963271201463782,0.3087962067280033,0.019224725663661957,0.03949590027332306,0.8602409362792969,0.03135181497782469
ada,LightGBM,3732,415,0.17257566392195514,0.2749925186362991,0.017154939472675323,0.03998648747801781,0.87469881772995,0.04427139391191304
ada,LinearModel,3732,415,0.20031045760777094,0.3163804285037173,0.019241061061620712,0.02629784680902958,0.8530120253562927,0.03614794206805527
ada,NeuralNetFastAI,3732,415,0.18662610102803218,0.3002496210302125,0.013291294686496258,0.03691863641142845,0.8722891807556152,0.03881334699690342
ada,NeuralNetTorch,3732,415,0.18399949282014824,0.2897485743511557,0.01619182527065277,0.028140932321548462,0.87469881772995,0.04186136298812926
ada,RandomForest,3732,415,0.17950258915969555,0.2861557108069482,0.013991497457027435,0.027754705399274826,0.8771084547042847,0.043584170984104276
ada,XGBoost,3732,415,0.172784255325439,0.27549309801249766,0.014051122590899467,0.026918115094304085,0.87469881772995,0.04263998311944306
adult,CatBoost,43957,4885,0.17153472229173924,0.2708488541641636,0.00885997898876667,0.013390413485467434,0.8777891397476196,1.0606083360034972
adult,ExtraTrees,43957,4885,0.1903102868432329,0.3002930092167786,0.006504520773887634,0.017013482749462128,0.8593654036521912,0.48702397709712386
adult,LightGBM,43957,4885,0.17134431299445327,0.2693023354163056,0.0057632289826869965,0.012890264391899109,0.8769702911376953,1.2638844440225512
adult,LinearModel,43957,4885,0.20292840693099293,0.3169102635760786,0.009761245921254158,0.011255726218223572,0.8528147339820862,0.8773757419548929
adult,NeuralNetFastAI,43957,4885,0.18996740534541326,0.2991897624047167,0.008973674848675728,0.010573617182672024,0.8640736937522888,1.1075561640318483
adult,NeuralNetTorch,43957,4885,0.19163908582503547,0.30052679586477876,0.008288977667689323,0.008842104114592075,0.8626407384872437,1.1294994680210948
adult,RandomForest,43957,4885,0.18714002855838416,0.29381600894501186,0.008233325555920601,0.012948935851454735,0.8630501627922058,0.8047400119248778
adult,XGBoost,43957,4885,0.1701219020916547,0.2674876218202734,0.005813702940940857,0.013006332330405712,0.8773797154426575,1.318399694049731
ailerons,CatBoost,12375,1375,0.15852618394466594,0.2595236673264161,0.007694952189922333,0.022458361461758614,0.8916363716125488,0.24766286183148623
ailerons,ExtraTrees,12375,1375,0.1677261003304802,0.2731202727285253,0.007833968847990036,0.015450609847903252,0.8807272911071777,0.18413241184316576
ailerons,LightGBM,12375,1375,0.1584998329418436,0.25899911733167047,0.009475285187363625,0.019402185454964638,0.8930909037590027,0.22195829800330102
ailerons,LinearModel,12375,1375,0.16940650241008243,0.2767536477205899,0.009950014762580395,0.025220759212970734,0.8821818232536316,0.2095222920179367
ailerons,NeuralNetFastAI,12375,1375,0.166165137391467,0.27132798298595034,0.010175839066505432,0.021799728274345398,0.8850908875465393,0.23868645098991692
ailerons,NeuralNetTorch,12375,1375,0.16470091460698025,0.2675917432476538,0.0076832398772239685,0.02079816907644272,0.8829091191291809,0.24320249585434794
ailerons,RandomForest,12375,1375,0.16378683892144952,0.2701573177373882,0.00882047414779663,0.02337363362312317,0.8850908875465393,0.12821997003629804
ailerons,XGBoost,12375,1375,0.15901911474294075,0.2589044511334753,0.006575705483555794,0.015435527078807354,0.8887272477149963,0.24386168201453984
arcene,CatBoost,90,10,0.4001587062633078,0.640056530145893,0.14887747168540955,0.270779013633728,0.699999988079071,0.0024337328504770994
arcene,ExtraTrees,90,10,0.2939719144845199,0.44115467058426666,0.12256798148155212,0.28863197565078735,0.8999999761581421,0.0019747111946344376
arcene,LightGBM,90,10,0.4344903563288728,0.6747387835395332,0.15454545617103577,0.1633622795343399,0.699999988079071,0.0021610429976135492
arcene,LinearModel,90,10,0.36514821454598556,0.5532382101012777,0.12207791209220886,0.2604793310165405,0.699999988079071,0.0015805971343070269
arcene,NeuralNetFastAI,90,10,0.3389452988166945,0.5373702202959716,0.14944443106651306,0.20722222328186035,0.800000011920929,0.002333875047042966
arcene,NeuralNetTorch,90,10,0.36708396533003257,0.6227844208321536,0.17658957839012146,0.3081514537334442,0.699999988079071,0.0023245811462402344
arcene,RandomForest,90,10,0.36536880144492345,0.5736904892215575,0.09444444626569748,0.18210144340991974,0.699999988079071,0.0020201450679451227
arcene,XGBoost,90,10,0.39625614420082184,0.5866626014359293,0.11610523611307144,0.1788291186094284,0.699999988079071,0.001817008014768362
arsenic-female-bladder,CatBoost,503,56,0.21101567913423872,0.33340025304921334,0.044200360774993896,0.032975729554891586,0.8571428656578064,0.006375862052664161
arsenic-female-bladder,ExtraTrees,503,56,0.22497572067602198,0.3622276910089532,0.054735444486141205,0.08704991638660431,0.8571428656578064,0.004926973022520542
arsenic-female-bladder,LightGBM,503,56,0.2183560510488492,0.35414682098591543,0.054031580686569214,0.09759441763162613,0.8571428656578064,0.006247418932616711
arsenic-female-bladder,LinearModel,503,56,0.23419163065645485,0.3630912597845212,0.056594640016555786,0.08216940611600876,0.8571428656578064,0.005579008953645825
arsenic-female-bladder,NeuralNetFastAI,503,56,0.2127957983491394,0.3239778135469931,0.05793631076812744,0.09761294722557068,0.8392857313156128,0.006707245018333197
arsenic-female-bladder,NeuralNetTorch,503,56,0.18958447390122027,0.3167933288761447,0.04794912040233612,0.03765762224793434,0.8571428656578064,0.005363804986700416
arsenic-female-bladder,RandomForest,503,56,0.21662409712243094,0.35495109170399913,0.04724207520484924,0.09931666404008865,0.8571428656578064,0.003983966074883938
arsenic-female-bladder,XGBoost,503,56,0.2044949549094913,0.32957657637548,0.04303416609764099,0.06427746266126633,0.8571428656578064,0.006075186189264059
autoUniv-au1-1000,CatBoost,900,100,0.37340882765130823,0.5590817335811985,0.06511316448450089,0.08198526501655579,0.7300000190734863,0.0062314909882843494
autoUniv-au1-1000,ExtraTrees,900,100,0.3620273825089373,0.5513628632953261,0.0499100387096405,0.06239432841539383,0.7599999904632568,0.005920866038650274
autoUniv-au1-1000,LightGBM,900,100,0.35766840766977187,0.5448986087079242,0.039282724261283875,0.07440529763698578,0.7799999713897705,0.005805724998936057
autoUniv-au1-1000,LinearModel,900,100,0.38288885194113176,0.5748111668458052,0.08385396003723145,0.09701966494321823,0.7400000095367432,0.005969250109046698
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.34925579104116516,0.5372102822153664,0.039696455001831055,0.08205193281173706,0.7799999713897705,0.006524845026433468
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35370867076374113,0.5354880905614462,0.03263512998819351,0.03619462251663208,0.7400000095367432,0.006343698827549815
autoUniv-au1-1000,RandomForest,900,100,0.38051387791910707,0.5657968848490724,0.05287405848503113,0.05639394000172615,0.7300000190734863,0.006029524141922593
autoUniv-au1-1000,XGBoost,900,100,0.3734751588074871,0.5576102625600758,0.07502542436122894,0.09224709123373032,0.699999988079071,0.006039130967110395
bank-marketing,CatBoost,40689,4522,0.11725426636512776,0.18656795133901918,0.005950499325990677,0.007670320570468903,0.9153029918670654,1.01639917306602
bank-marketing,ExtraTrees,40689,4522,0.12568873775476186,0.20021717203649406,0.006964653730392456,0.012183016166090965,0.9062361717224121,0.37281794706359506
bank-marketing,LightGBM,40689,4522,0.11961093672041241,0.1896988925525252,0.0073013827204704285,0.009339419193565845,0.9119858741760254,0.8127348739653826
bank-marketing,LinearModel,40689,4522,0.14144748687568356,0.22790548116417547,0.007275987416505814,0.009935582987964153,0.8998230695724487,0.5325964391231537
bank-marketing,NeuralNetFastAI,40689,4522,0.12064176202491748,0.19142251297853166,0.007957402616739273,0.00981659535318613,0.9106590151786804,0.953281729016453
bank-marketing,NeuralNetTorch,40689,4522,0.12009180888600597,0.1907227729353493,0.0076819779351353645,0.012408893555402756,0.9084475636482239,1.0913231221493334
bank-marketing,RandomForest,40689,4522,0.1254564799257897,0.1993240881473735,0.005943216383457184,0.008660093881189823,0.9082264304161072,0.546825016150251
bank-marketing,XGBoost,40689,4522,0.1193264500017924,0.19024266952597643,0.00540752150118351,0.008102859370410442,0.9130915403366089,1.0175548898987472
bank32nh,CatBoost,7372,820,0.2690055994110683,0.41329208559084074,0.021109342575073242,0.04537512734532356,0.795121967792511,0.08177827298641205
bank32nh,ExtraTrees,7372,820,0.26995072179573476,0.41282839918936287,0.02071680687367916,0.035563595592975616,0.7987805008888245,0.08530623512342572
bank32nh,LightGBM,7372,820,0.2692147040625577,0.4156392658483336,0.02288844995200634,0.05151358246803284,0.795121967792511,0.08520289813168347
bank32nh,LinearModel,7372,820,0.26857987407831546,0.4099619936962756,0.021117709577083588,0.036893200129270554,0.7939024567604065,0.07026279089041054
bank32nh,NeuralNetFastAI,7372,820,0.2564823436142799,0.39676512585455315,0.022286564111709595,0.04275780916213989,0.8085365891456604,0.07191703096032143
bank32nh,NeuralNetTorch,7372,820,0.26123816206609796,0.4040843300624368,0.01695479080080986,0.027868010103702545,0.8012195229530334,0.07241851696744561
