dataset,model,cal_size,test_size,Quadratic_brier,Quadratic_logloss,Quadratic_kuiper,Quadratic_ece-15,Quadratic_accuracy,Quadratic_time
colleges_usnews,LinearModel,1171,131,0.39105540420676405,0.5640494370572979,0.060157693922519684,0.1273041069507599,0.6717557311058044,0.0038477948401123285
colleges_usnews,NeuralNetFastAI,1171,131,0.39841548955601436,0.5712714274151138,0.07960247248411179,0.12542758882045746,0.6793892979621887,0.004060699138790369
colleges_usnews,NeuralNetTorch,1171,131,0.3855548411036568,0.5553168067044957,0.07550543546676636,0.165940523147583,0.694656491279602,0.005651911022141576
colleges_usnews,RandomForest,1171,131,0.36889374193077146,0.5587707205833492,0.05781019479036331,0.14384868741035461,0.694656491279602,0.005286102881655097
colleges_usnews,XGBoost,1171,131,0.3938606966322135,0.5671507908466707,0.07563881576061249,0.14732252061367035,0.6793892979621887,0.0035923821851611137
cpu_act,CatBoost,7372,820,0.06476945708688067,0.11094705848620527,0.013886556029319763,0.024538980796933174,0.9585365653038025,0.011445393087342381
cpu_act,ExtraTrees,7372,820,0.0758800740383695,0.1274242524656461,0.014270853251218796,0.03020833060145378,0.95243901014328,0.02385725104250014
cpu_act,LightGBM,7372,820,0.06651065457636106,0.11222539477085382,0.013171650469303131,0.02673540636897087,0.9609755873680115,0.01201053406111896
cpu_act,LinearModel,7372,820,0.08408639850033893,0.1433319112862173,0.015626735985279083,0.02828090824186802,0.9426829218864441,0.016925825038924813
cpu_act,NeuralNetFastAI,7372,820,0.07068643640213347,0.12068211337228006,0.01711396872997284,0.036589834839105606,0.949999988079071,0.018910498125478625
cpu_act,NeuralNetTorch,7372,820,0.0736642971737211,0.12672940627510026,0.017932524904608727,0.031768787652254105,0.959756076335907,0.011222596978768706
cpu_act,RandomForest,7372,820,0.07398348872743399,0.1274581013100627,0.015118440613150597,0.02773478999733925,0.9560975432395935,0.02765045501291752
cpu_act,XGBoost,7372,820,0.06438370614379398,0.10991892306485627,0.014532632194459438,0.026919739320874214,0.9560975432395935,0.011568969115614891
cpu_small,CatBoost,7372,820,0.09562469863536173,0.1536274981747918,0.011073563247919083,0.03143066167831421,0.9365853667259216,0.01125867199152708
cpu_small,ExtraTrees,7372,820,0.10364598479848672,0.16475284276684166,0.009727101773023605,0.01727049984037876,0.9280487895011902,0.03151598502881825
cpu_small,LightGBM,7372,820,0.09608404748467037,0.15476109988138403,0.010191205888986588,0.03527539595961571,0.9353658556938171,0.010407668072730303
cpu_small,LinearModel,7372,820,0.12632392075846782,0.20018871931477922,0.010081224143505096,0.024358302354812622,0.9085366129875183,0.030980020062997937
cpu_small,NeuralNetFastAI,7372,820,0.1088045623949617,0.17009033588682554,0.008038416504859924,0.032923225313425064,0.9207317233085632,0.014934999868273735
cpu_small,NeuralNetTorch,7372,820,0.10339316809127584,0.16492586275148124,0.012351050972938538,0.02835949882864952,0.9207317233085632,0.011726072058081627
cpu_small,RandomForest,7372,820,0.10182282835157787,0.16420906830996854,0.01306094229221344,0.025620978325605392,0.9329268336296082,0.02773867012001574
cpu_small,XGBoost,7372,820,0.09804368742462376,0.15814137497224695,0.010853921994566917,0.03262299671769142,0.9365853667259216,0.011635449016466737
credit-g,CatBoost,900,100,0.2743567119395732,0.4242791030090288,0.05001188442111015,0.10728764533996582,0.8199999928474426,0.003560706041753292
credit-g,ExtraTrees,900,100,0.2815752463393622,0.43811669246879814,0.049502868205308914,0.12875141203403473,0.8199999928474426,0.0033639781177043915
credit-g,LightGBM,900,100,0.28642133898322825,0.44486833134423376,0.04624728858470917,0.06576033681631088,0.800000011920929,0.003666131990030408
credit-g,LinearModel,900,100,0.30710553537835444,0.4689229796879374,0.04991143196821213,0.08516828715801239,0.7900000214576721,0.003440172178670764
credit-g,NeuralNetFastAI,900,100,0.2950919028644965,0.4506615656201244,0.04028339684009552,0.06985481083393097,0.7699999809265137,0.003356676083058119
credit-g,NeuralNetTorch,900,100,0.3082187218256163,0.47314509591044845,0.07428766787052155,0.08609649538993835,0.7799999713897705,0.004570349818095565
credit-g,RandomForest,900,100,0.27358250656117555,0.42498729455354306,0.059547364711761475,0.09932459890842438,0.7900000214576721,0.01094481279142201
credit-g,XGBoost,900,100,0.2928288518616318,0.44475230898378804,0.04237125813961029,0.07234817743301392,0.7699999809265137,0.0037772159557789564
cylinder-bands,CatBoost,486,54,0.18771588860340438,0.3069389740193377,0.049968037754297256,0.11653857678174973,0.8518518805503845,0.0036074500530958176
cylinder-bands,ExtraTrees,486,54,0.17406381691311457,0.29236139348466045,0.05141972750425339,0.12416896224021912,0.8888888955116272,0.006789977895095944
cylinder-bands,LightGBM,486,54,0.1825199731671951,0.3042690725052987,0.051606275141239166,0.1296481490135193,0.8703703880310059,0.0035051358863711357
cylinder-bands,LinearModel,486,54,0.2672690916596445,0.4155022812789059,0.04909951239824295,0.11943572014570236,0.7777777910232544,0.004289262928068638
cylinder-bands,NeuralNetFastAI,486,54,0.24876643707940096,0.4018255525202277,0.08650359511375427,0.15933361649513245,0.8703703880310059,0.00433902395889163
cylinder-bands,NeuralNetTorch,486,54,0.22273696032839105,0.3604639256916461,0.08024358749389648,0.1648416668176651,0.8518518805503845,0.005958067020401359
cylinder-bands,RandomForest,486,54,0.17092815613903287,0.2856385427365055,0.037048470228910446,0.12079735100269318,0.8888888955116272,0.006049502175301313
cylinder-bands,XGBoost,486,54,0.17379998089355092,0.29542558730710994,0.06399627029895782,0.1281251162290573,0.8703703880310059,0.0035831299610435963
delta_ailerons,CatBoost,6416,713,0.08930620736998063,0.17915847580053645,0.008611468598246574,0.020081868395209312,0.946704089641571,0.00952297099865973
delta_ailerons,ExtraTrees,6416,713,0.09412219752402019,0.30380183521609777,0.01785323955118656,0.02725743129849434,0.9453015327453613,0.023703732062131166
delta_ailerons,LightGBM,6416,713,0.09092972828865561,0.1838872277172694,0.009494739584624767,0.025674398988485336,0.9438990354537964,0.008412725059315562
delta_ailerons,LinearModel,6416,713,0.11164895244878727,0.22149114483510432,0.013484228402376175,0.03560617193579674,0.9382889270782471,0.008770907064899802
delta_ailerons,NeuralNetFastAI,6416,713,0.10179556609119035,0.20179109194967143,0.010911270044744015,0.024633653461933136,0.9424964785575867,0.009591270936653018
delta_ailerons,NeuralNetTorch,6416,713,0.10045486540893915,0.19831831733640706,0.010988578200340271,0.01908939704298973,0.9438990354537964,0.00961770978756249
delta_ailerons,RandomForest,6416,713,0.09360341927388786,0.18724523764927836,0.012474827468395233,0.023515893146395683,0.9424964785575867,0.022650353144854307
delta_ailerons,XGBoost,6416,713,0.09144566112160571,0.18580629442172747,0.010979222133755684,0.02596314251422882,0.9453015327453613,0.008558097993955016
delta_elevators,CatBoost,8565,952,0.17665668039489557,0.29647059595307346,0.011011376045644283,0.019374536350369453,0.8855041861534119,0.009553300915285945
delta_elevators,ExtraTrees,8565,952,0.17967926442220936,0.299276282058755,0.011263687163591385,0.023821720853447914,0.8802521228790283,0.00797671708278358
delta_elevators,LightGBM,8565,952,0.17503909807836346,0.2938136500822762,0.013419417664408684,0.027200622484087944,0.8876050710678101,0.00852080900222063
delta_elevators,LinearModel,8565,952,0.1800531480547017,0.31016970441402325,0.014820583164691925,0.028846358880400658,0.8771008253097534,0.011003129184246063
delta_elevators,NeuralNetFastAI,8565,952,0.17802222213476837,0.29935053654753635,0.009873993694782257,0.020176582038402557,0.875,0.011648816987872124
delta_elevators,NeuralNetTorch,8565,952,0.17633517037928112,0.2956619458066502,0.0108681321144104,0.025852520018815994,0.8802521228790283,0.011398675851523876
delta_elevators,RandomForest,8565,952,0.1833895814511242,0.3041366822794864,0.012173265218734741,0.03259658440947533,0.8739495873451233,0.026055258000269532
delta_elevators,XGBoost,8565,952,0.17655369179410008,0.2951918053442843,0.008796545676887035,0.027304591611027718,0.8844537734985352,0.010556411929428577
diabetes,CatBoost,691,77,0.24594342288748744,0.3878528395952272,0.04215994477272034,0.10162247717380524,0.8441558480262756,0.0034724981524050236
diabetes,ExtraTrees,691,77,0.2322795795708381,0.3691186293596791,0.047605469822883606,0.11512197554111481,0.8571428656578064,0.0030961011070758104
diabetes,LightGBM,691,77,0.24229367894092016,0.3824736439627883,0.03094388358294964,0.08760195970535278,0.8441558480262756,0.0031977661419659853
diabetes,LinearModel,691,77,0.2255596991224997,0.3643167704817335,0.05724627524614334,0.09325092285871506,0.8571428656578064,0.0031940750777721405
diabetes,NeuralNetFastAI,691,77,0.24413876179483024,0.3884117072822705,0.06324280053377151,0.12060323357582092,0.8181818127632141,0.0035372180864214897
diabetes,NeuralNetTorch,691,77,0.24769684083581747,0.3876293894159004,0.04967699944972992,0.1554282307624817,0.8181818127632141,0.003562266007065773
diabetes,RandomForest,691,77,0.24085075655191537,0.38318744755259543,0.0452389270067215,0.09659039974212646,0.8311688303947449,0.0034302929416298866
diabetes,XGBoost,691,77,0.25754638189114903,0.40321711525601067,0.04058147966861725,0.14721226692199707,0.8051947951316833,0.0031997961923480034
dresses-sales,CatBoost,450,50,0.4758011885780951,0.668693121218626,0.0686638206243515,0.10965289175510406,0.5799999833106995,0.002578763058409095
dresses-sales,ExtraTrees,450,50,0.5004049170748075,0.69427400966835,0.10168486833572388,0.13336516916751862,0.5799999833106995,0.002525786869227886
dresses-sales,LightGBM,450,50,0.4948037384312287,0.6910977354248478,0.082077756524086,0.14631520211696625,0.5799999833106995,0.0025651559699326754
dresses-sales,LinearModel,450,50,0.4749041211641527,0.6689712876616314,0.085870161652565,0.16334226727485657,0.6000000238418579,0.0025713329669088125
dresses-sales,NeuralNetFastAI,450,50,0.48582601608863923,0.6855742227288197,0.08808213472366333,0.20100492238998413,0.6600000262260437,0.002495161024853587
dresses-sales,NeuralNetTorch,450,50,0.478053471425945,0.6736767008683334,0.07602177560329437,0.09839607030153275,0.6200000047683716,0.0026928421575576067
dresses-sales,RandomForest,450,50,0.5043315684381503,0.6988580465943577,0.08616073429584503,0.12760987877845764,0.6000000238418579,0.002556770108640194
dresses-sales,XGBoost,450,50,0.49868194129299426,0.6953882171845919,0.06701930612325668,0.11621284484863281,0.6000000238418579,0.002594670047983527
eeg-eye-state,CatBoost,13482,1498,0.06060606819593434,0.10500544113317022,0.007418912835419178,0.010931392200291157,0.9612817168235779,0.015929513843730092
eeg-eye-state,ExtraTrees,13482,1498,0.08064799123863554,0.13398150883544194,0.010218895971775055,0.013460101559758186,0.9405874609947205,0.043336728820577264
eeg-eye-state,LightGBM,13482,1498,0.06726885611589745,0.11385064045230504,0.00890269037336111,0.01489008218050003,0.9566088318824768,0.018550151959061623
eeg-eye-state,LinearModel,13482,1498,0.4481475862775465,0.6383867568634167,0.021165721118450165,0.04988296702504158,0.62950599193573,0.04990545497275889
eeg-eye-state,NeuralNetFastAI,13482,1498,0.25264498644430616,0.39894559030243887,0.048493292182683945,0.08385282009840012,0.8204272389411926,0.016513559967279434
eeg-eye-state,NeuralNetTorch,13482,1498,0.026055692430684497,0.047294210760521885,0.0032616569660604,0.0076203434728085995,0.9826435446739197,0.025994777912274003
eeg-eye-state,RandomForest,13482,1498,0.09453324648233367,0.1589227824156196,0.009495865553617477,0.014496665447950363,0.9385848045349121,0.044983476866036654
eeg-eye-state,XGBoost,13482,1498,0.07060081277294046,0.11976945988889896,0.007881026715040207,0.009422548115253448,0.9532710313796997,0.018623259849846363
electricity,CatBoost,40780,4532,0.08100019335305333,0.14005470758692126,0.0050995671190321445,0.011736304499208927,0.947925865650177,0.048120697028934956
electricity,ExtraTrees,40780,4532,0.13704253637143163,0.22670426976587377,0.005913459695875645,0.011527073569595814,0.906222403049469,0.10976910893805325
electricity,LightGBM,40780,4532,0.08163323711484147,0.1430292613232783,0.00791772361844778,0.014134685508906841,0.9485878348350525,0.045074332039803267
electricity,LinearModel,40780,4532,0.32872223420294,0.4944297700421302,0.00788823515176773,0.013713479042053223,0.7575021982192993,0.029949683928862214
electricity,NeuralNetFastAI,40780,4532,0.21953226875946116,0.34547598442067334,0.009550407528877258,0.01658312790095806,0.8431156277656555,0.032596126198768616
electricity,NeuralNetTorch,40780,4532,0.18563494762800628,0.29872207716549104,0.01961214281618595,0.030865322798490524,0.8720211982727051,0.054690890945494175
electricity,RandomForest,40780,4532,0.10581454771587659,0.18088619393282862,0.0068321749567985535,0.01184924878180027,0.9300529360771179,0.11118089105002582
electricity,XGBoost,40780,4532,0.07955817735196777,0.13965432186030402,0.006019731983542442,0.011048073880374432,0.948367178440094,0.04482959699817002
fri_c0_1000_5,CatBoost,900,100,0.12175251585569757,0.19019013687465283,0.05660264566540718,0.09636003524065018,0.9100000262260437,0.003560059005394578
fri_c0_1000_5,ExtraTrees,900,100,0.14412126195099603,0.22026314055261928,0.05493183434009552,0.09407289326190948,0.8799999952316284,0.007934212917461991
fri_c0_1000_5,LightGBM,900,100,0.11529743882002248,0.1786518133168956,0.03671982139348984,0.0673055350780487,0.8999999761581421,0.005300814984366298
fri_c0_1000_5,LinearModel,900,100,0.21164175390459447,0.3520460082379803,0.07152807712554932,0.11704834550619125,0.8500000238418579,0.0035206039901822805
fri_c0_1000_5,NeuralNetFastAI,900,100,0.0990084713009648,0.15664914786761985,0.043950434774160385,0.068291075527668,0.9399999976158142,0.008313432103022933
fri_c0_1000_5,NeuralNetTorch,900,100,0.09948700768758653,0.15291532934352584,0.02903311513364315,0.08532022684812546,0.9100000262260437,0.004057165002450347
fri_c0_1000_5,RandomForest,900,100,0.12719180058534976,0.21320435256992581,0.050662633031606674,0.0700773149728775,0.9300000071525574,0.007051707012578845
fri_c0_1000_5,XGBoost,900,100,0.13652322330898548,0.21410835709985432,0.03900113329291344,0.0956939086318016,0.8799999952316284,0.004818774061277509
fri_c0_500_5,CatBoost,450,50,0.20052786446005716,0.3090097058320866,0.07118386030197144,0.14458127319812775,0.8199999928474426,0.002880315063521266
fri_c0_500_5,ExtraTrees,450,50,0.2516648309640084,0.39275331813375736,0.09410308301448822,0.12946739792823792,0.800000011920929,0.004887996008619666
fri_c0_500_5,LightGBM,450,50,0.20507894429239593,0.3177469304509872,0.07828201353549957,0.11515474319458008,0.8600000143051147,0.004635269986465573
fri_c0_500_5,LinearModel,450,50,0.2899942713847462,0.4369802603012081,0.04633241891860962,0.11001959443092346,0.7799999713897705,0.003424135036766529
fri_c0_500_5,NeuralNetFastAI,450,50,0.1942646538147417,0.288349268896687,0.0735398605465889,0.11630302667617798,0.8399999737739563,0.0060644918121397495
fri_c0_500_5,NeuralNetTorch,450,50,0.20470700447919227,0.3042822424059248,0.07664553821086884,0.11992248892784119,0.8600000143051147,0.00413587293587625
fri_c0_500_5,RandomForest,450,50,0.26659839071403296,0.3943183193688187,0.08844222128391266,0.15991277992725372,0.800000011920929,0.007838340941816568
fri_c0_500_5,XGBoost,450,50,0.22568389952193896,0.3528628165242286,0.07829456031322479,0.12147844582796097,0.800000011920929,0.003488958114758134
fri_c1_1000_50,CatBoost,900,100,0.11963759270426574,0.20721180893919416,0.0147781977429986,0.05874252691864967,0.9300000071525574,0.00412905216217041
fri_c1_1000_50,ExtraTrees,900,100,0.11467181869316814,0.19559425223954297,0.023366250097751617,0.065012127161026,0.9300000071525574,0.0036058181431144476
fri_c1_1000_50,LightGBM,900,100,0.13926365019637552,0.21636516263893632,0.03164830431342125,0.08124512434005737,0.8799999952316284,0.004297333071008325
fri_c1_1000_50,LinearModel,900,100,0.4106277684859039,0.5971323533323077,0.04507658630609512,0.1355581134557724,0.6800000071525574,0.0029071499593555927
fri_c1_1000_50,NeuralNetFastAI,900,100,0.14846094112134614,0.25930524363690344,0.05299612134695053,0.099648118019104,0.8999999761581421,0.004038549959659576
fri_c1_1000_50,NeuralNetTorch,900,100,0.22971110340448725,0.36187621649171275,0.04941880330443382,0.11032033711671829,0.8500000238418579,0.00411148089915514
fri_c1_1000_50,RandomForest,900,100,0.156215664983374,0.2671050292875178,0.028991345316171646,0.08511553704738617,0.8999999761581421,0.003297535004094243
fri_c1_1000_50,XGBoost,900,100,0.12299217438995369,0.20283958755755754,0.032831523567438126,0.0894111841917038,0.8999999761581421,0.004450652981176972
fri_c2_1000_25,CatBoost,900,100,0.12464370438914532,0.21482161903531274,0.03211355209350586,0.066816546022892,0.9200000166893005,0.004403028171509504
fri_c2_1000_25,ExtraTrees,900,100,0.1470705217653391,0.2551612008589841,0.02721736580133438,0.07058705389499664,0.8799999952316284,0.0038001220673322678
fri_c2_1000_25,LightGBM,900,100,0.1438486589000464,0.24951406349339753,0.030858896672725677,0.06307476758956909,0.8899999856948853,0.004682427039369941
fri_c2_1000_25,LinearModel,900,100,0.3620903940909264,0.5315961703059783,0.05590154975652695,0.08357314020395279,0.7300000190734863,0.003015051130205393
fri_c2_1000_25,NeuralNetFastAI,900,100,0.12636804256116657,0.21687290114709754,0.0260486863553524,0.07219398021697998,0.9200000166893005,0.004394185030832887
fri_c2_1000_25,NeuralNetTorch,900,100,0.13075892493399652,0.22348227977093796,0.019205400720238686,0.05474134907126427,0.9100000262260437,0.004166232189163566
fri_c2_1000_25,RandomForest,900,100,0.15529613106859613,0.2988514985208606,0.03742026910185814,0.06254366040229797,0.8899999856948853,0.006234572967514396
fri_c2_1000_25,XGBoost,900,100,0.14308605939136976,0.24931265727765264,0.03377426043152809,0.06459494680166245,0.8899999856948853,0.004933592164888978
fri_c2_500_50,CatBoost,450,50,0.19053436205435378,0.29531160706848264,0.05393088608980179,0.1507636457681656,0.8600000143051147,0.003596354043111205
fri_c2_500_50,ExtraTrees,450,50,0.21841801181291262,0.32947212035265705,0.050174906849861145,0.15818820893764496,0.8399999737739563,0.0030356200877577066
fri_c2_500_50,LightGBM,450,50,0.18214273638244982,0.27866372770560544,0.05427064374089241,0.12803426384925842,0.8799999952316284,0.0038073030300438404
fri_c2_500_50,LinearModel,450,50,0.3884992806876161,0.5578357174086236,0.07726733386516571,0.15313880145549774,0.6800000071525574,0.0030044729355722666
fri_c2_500_50,NeuralNetFastAI,450,50,0.20737664856206273,0.3506279923556855,0.07606960833072662,0.1596136838197708,0.8799999952316284,0.003781741950660944
fri_c2_500_50,NeuralNetTorch,450,50,0.26562817592944993,0.4233921810778021,0.04931016266345978,0.12904714047908783,0.7799999713897705,0.0037414480466395617
fri_c2_500_50,RandomForest,450,50,0.22610104983095042,0.34191879543683784,0.051566701382398605,0.11425025016069412,0.800000011920929,0.00336376391351223
fri_c2_500_50,XGBoost,450,50,0.23013076342593008,0.3491422937275431,0.05456871539354324,0.11353324353694916,0.8399999737739563,0.003906570840626955
fri_c3_1000_10,CatBoost,900,100,0.10528645676883251,0.17933460466556475,0.029194271191954613,0.07267734408378601,0.9300000071525574,0.00407328293658793
fri_c3_1000_10,ExtraTrees,900,100,0.0933757947573525,0.16666430383779168,0.01771439053118229,0.052387263625860214,0.9399999976158142,0.008354100864380598
fri_c3_1000_10,LightGBM,900,100,0.11165241717614936,0.1819870110236882,0.022678103297948837,0.04523582383990288,0.9300000071525574,0.004642456071451306
fri_c3_1000_10,LinearModel,900,100,0.38629963046148275,0.5669052989436811,0.04910726845264435,0.13421176373958588,0.7099999785423279,0.002906227018684149
fri_c3_1000_10,NeuralNetFastAI,900,100,0.08302511414846916,0.14248742094224232,0.035149917006492615,0.06087735667824745,0.949999988079071,0.004299200139939785
fri_c3_1000_10,NeuralNetTorch,900,100,0.09259925798677276,0.17182639760943857,0.028369084000587463,0.07212014496326447,0.949999988079071,0.004181508906185627
fri_c3_1000_10,RandomForest,900,100,0.11548815240221103,0.21267552119182953,0.02439076639711857,0.09158679842948914,0.9300000071525574,0.007991557009518147
fri_c3_1000_10,XGBoost,900,100,0.09908641607952541,0.17996080767604566,0.030325504019856453,0.06589387357234955,0.949999988079071,0.004241303075104952
fri_c3_1000_25,CatBoost,900,100,0.10967515061149079,0.16536707235383208,0.029232988134026527,0.06364066153764725,0.9100000262260437,0.00462213484570384
fri_c3_1000_25,ExtraTrees,900,100,0.10136306369627845,0.15542420077766336,0.021826468408107758,0.07876214385032654,0.9200000166893005,0.005307307932525873
fri_c3_1000_25,LightGBM,900,100,0.07947910332298835,0.13280587465297408,0.020143892616033554,0.06552424281835556,0.9599999785423279,0.005486016161739826
fri_c3_1000_25,LinearModel,900,100,0.42812679286286426,0.6091569174620686,0.040192969143390656,0.03638877347111702,0.6499999761581421,0.0027276440523564816
fri_c3_1000_25,NeuralNetFastAI,900,100,0.08042223195463066,0.13869366699219873,0.025728359818458557,0.05093962699174881,0.949999988079071,0.003763910848647356
fri_c3_1000_25,NeuralNetTorch,900,100,0.08049247561038199,0.16110651274494228,0.031413815915584564,0.08023467659950256,0.9599999785423279,0.0039174179546535015
fri_c3_1000_25,RandomForest,900,100,0.13606396594718806,0.2087348352309904,0.028101421892642975,0.07869859039783478,0.9100000262260437,0.008023652015253901
fri_c3_1000_25,XGBoost,900,100,0.09832753299558815,0.16254767151640487,0.022362682968378067,0.06499040871858597,0.9300000071525574,0.004445428028702736
fri_c3_500_10,CatBoost,450,50,0.21189395595836505,0.3470901173396376,0.06988440454006195,0.10588580369949341,0.8799999952316284,0.0035922310780733824
fri_c3_500_10,ExtraTrees,450,50,0.2436887322729951,0.4187203514627176,0.08473863452672958,0.12443932145833969,0.8600000143051147,0.0048319080378860235
fri_c3_500_10,LightGBM,450,50,0.25236317919172685,0.4047832800004629,0.07620640844106674,0.14045023918151855,0.800000011920929,0.004946548026055098
fri_c3_500_10,LinearModel,450,50,0.3996568204722879,0.5857653694344145,0.0811368003487587,0.16969254612922668,0.7400000095367432,0.0026100960094481707
fri_c3_500_10,NeuralNetFastAI,450,50,0.22249390489569515,0.3744709977470888,0.06322885304689407,0.15693174302577972,0.8399999737739563,0.0036275561433285475
fri_c3_500_10,NeuralNetTorch,450,50,0.17813886965197284,0.2906902927441516,0.0392630361020565,0.1342785507440567,0.8799999952316284,0.0035044769756495953
fri_c3_500_10,RandomForest,450,50,0.2253586495603507,0.38689013903485664,0.07302496582269669,0.13193203508853912,0.8399999737739563,0.00599843799136579
fri_c3_500_10,XGBoost,450,50,0.21111061020826377,0.3496852909801845,0.06848534196615219,0.11570804566144943,0.8600000143051147,0.0036023459397256374
fri_c3_500_50,CatBoost,450,50,0.22272313370761826,0.34685200462213805,0.0750129222869873,0.1668226569890976,0.800000011920929,0.003511051880195737
fri_c3_500_50,ExtraTrees,450,50,0.1973613441568406,0.31206034736975646,0.07556571811437607,0.14236567914485931,0.8600000143051147,0.002888899063691497
fri_c3_500_50,LightGBM,450,50,0.18519689019814753,0.308189636542312,0.04784466698765755,0.11894135177135468,0.8600000143051147,0.0036990900989621878
fri_c3_500_50,LinearModel,450,50,0.4254313846681471,0.6049810940183884,0.1009831577539444,0.16707468032836914,0.5600000023841858,0.003001728095114231
fri_c3_500_50,NeuralNetFastAI,450,50,0.4277880351791734,0.6134763081160216,0.08171200752258301,0.23804548382759094,0.6600000262260437,0.0035300320014357567
fri_c3_500_50,NeuralNetTorch,450,50,0.4069598981950604,0.5944391363047771,0.0809965580701828,0.13724017143249512,0.699999988079071,0.0057640899904072285
fri_c3_500_50,RandomForest,450,50,0.1918086678513281,0.3042387302096566,0.040001124143600464,0.0979599803686142,0.8999999761581421,0.009230089141055942
fri_c3_500_50,XGBoost,450,50,0.173154602685642,0.298196104554236,0.04565625637769699,0.1264977604150772,0.8799999952316284,0.0036148549988865852
fri_c4_500_100,CatBoost,450,50,0.1632463041436701,0.24498520200498583,0.05274350941181183,0.12574507296085358,0.8999999761581421,0.0034494209103286266
fri_c4_500_100,ExtraTrees,450,50,0.1564339675295203,0.23782202249312476,0.060026511549949646,0.0911724865436554,0.8399999737739563,0.002982920967042446
fri_c4_500_100,LightGBM,450,50,0.15086148416171588,0.23885700917679917,0.048906005918979645,0.11175179481506348,0.8999999761581421,0.0035189150366932154
fri_c4_500_100,LinearModel,450,50,0.4479439516057453,0.6368501000305931,0.07871653139591217,0.124271459877491,0.6000000238418579,0.003489868016913533
fri_c4_500_100,NeuralNetFastAI,450,50,0.4511990742945507,0.6418436521416624,0.09409042447805405,0.09149446338415146,0.6399999856948853,0.003448540112003684
fri_c4_500_100,NeuralNetTorch,450,50,0.4498244180984339,0.6418093476010721,0.11058589816093445,0.17493201792240143,0.7200000286102295,0.004013095051050186
fri_c4_500_100,RandomForest,450,50,0.17175707970688603,0.262709968542038,0.042227502912282944,0.11868938058614731,0.8799999952316284,0.00283928494900465
fri_c4_500_100,XGBoost,450,50,0.14755037134081495,0.22870780238568414,0.05050734430551529,0.07171512395143509,0.8999999761581421,0.0034357670228928328
fried,CatBoost,36691,4077,0.09252797916380873,0.14579085170435793,0.006719495169818401,0.011491214856505394,0.931812584400177,0.07171036303043365
fried,ExtraTrees,36691,4077,0.11412479891060175,0.17902519827997967,0.009298751130700111,0.016357257962226868,0.9205297827720642,0.08755167596973479
fried,LightGBM,36691,4077,0.09343376276076779,0.14762699926351577,0.007064262870699167,0.011940944008529186,0.9296051263809204,0.10097964713349938
fried,LinearModel,36691,4077,0.2316395047937794,0.36693139115476625,0.009604353457689285,0.015189946629106998,0.839587926864624,0.027778716990724206
fried,NeuralNetFastAI,36691,4077,0.09118140432576366,0.14419331211540384,0.008199673146009445,0.01206209696829319,0.9340201020240784,0.039286984130740166
fried,NeuralNetTorch,36691,4077,0.09079178460430706,0.14390560711443784,0.006543755531311035,0.01168858539313078,0.9350012540817261,0.03974449192173779
fried,RandomForest,36691,4077,0.11552720927018931,0.18221007928962893,0.008763640187680721,0.017105264589190483,0.9153789281845093,0.05195443192496896
fried,XGBoost,36691,4077,0.09455727088711537,0.15047142560654928,0.006628214381635189,0.01160453911870718,0.9335295557975769,0.06261680601164699
gina,CatBoost,2837,316,0.060514738874556946,0.10374049237365562,0.010487197898328304,0.02923477441072464,0.9620253443717957,0.005993027938529849
gina,ExtraTrees,2837,316,0.09388686261573319,0.16134175728572442,0.01158144697546959,0.0317276269197464,0.9430379867553711,0.011595831951126456
gina,LightGBM,2837,316,0.0634442848194189,0.11091486336939829,0.01020178571343422,0.028527945280075073,0.9588607549667358,0.005908425897359848
gina,LinearModel,2837,316,0.22544040771757962,0.36411429741831436,0.04514031484723091,0.08084338158369064,0.8417721390724182,0.011384902987629175
gina,NeuralNetFastAI,2837,316,0.0573662506918388,0.10952245400445557,0.030344584956765175,0.05249623581767082,0.9746835231781006,0.01631573005579412
gina,NeuralNetTorch,2837,316,0.057721173187073795,0.1124848047212897,0.029723862186074257,0.054781723767519,0.9778481125831604,0.010816560126841068
gina,RandomForest,2837,316,0.09101288899530977,0.1562454864247149,0.008723613806068897,0.03026169165968895,0.9398733973503113,0.008751033805310726
gina,XGBoost,2837,316,0.06795972040501433,0.11743280006058565,0.009357376024127007,0.02353752590715885,0.9556962251663208,0.0042984988540410995
hill-valley,CatBoost,1090,122,0.4803100834086912,0.673116832091419,0.04925158619880676,0.08034562319517136,0.5573770403862,0.002739907009527087
hill-valley,ExtraTrees,1090,122,0.4671573835705618,0.6597467317028589,0.04287339001893997,0.08064869046211243,0.6147540807723999,0.0024993419647216797
hill-valley,LightGBM,1090,122,0.45226647858872115,0.6436583373641082,0.05317280441522598,0.05763328820466995,0.5983606576919556,0.0025221710093319416
hill-valley,LinearModel,1090,122,0.15856153673037152,0.32077106264166716,0.08055741339921951,0.13432219624519348,0.9098360538482666,0.0070499100256711245
hill-valley,NeuralNetFastAI,1090,122,0.2828289696802259,0.4266495609630883,0.14453744888305664,0.2058284878730774,0.8442623019218445,0.00856580096296966
hill-valley,NeuralNetTorch,1090,122,0.13303263938878993,0.22392414113221196,0.04885140806436539,0.06991805881261826,0.9098360538482666,0.004956468008458614
hill-valley,RandomForest,1090,122,0.4689945124198535,0.6616362816895174,0.05678306519985199,0.07670638710260391,0.631147563457489,0.002806283999234438
