dataset,model,cal_size,test_size,n_classes,Hist-quantile_brier,Hist-quantile_logloss,Hist-quantile_ece-15,Hist-quantile_accuracy,Hist-quantile_time
kr-vs-k,ExtraTrees,25250,2806,18,0.2678880482808318,0.598792653103869,0.07496210932731628,0.8139700889587402,0.06401542108505964
kr-vs-k,LightGBM,25250,2806,18,0.23643039126977694,0.4551923332424003,0.058062124997377396,0.8168210983276367,0.0660925111733377
kr-vs-k,LinearModel,25250,2806,18,0.8002889892537423,1.8665821045284439,0.019685126841068268,0.3143264353275299,0.06824799696914852
kr-vs-k,NeuralNetFastAI,25250,2806,18,0.25451721162551555,0.49412148359251445,0.07029794901609421,0.8054169416427612,0.0636031748726964
kr-vs-k,NeuralNetTorch,25250,2806,18,0.23949499421587736,0.44785482729802384,0.07144571840763092,0.8203848600387573,0.061996037140488625
kr-vs-k,RandomForest,25250,2806,18,0.2556107127199922,0.5663891927644329,0.06270915269851685,0.825730562210083,0.059527267003431916
kr-vs-k,XGBoost,25250,2806,18,0.22528441631306775,0.43361858834031636,0.04961179941892624,0.825374186038971,0.06675176694989204
led24,CatBoost,2880,320,10,0.4243541226311784,0.8934387388324245,0.06305982917547226,0.6968749761581421,0.009341177996248007
led24,ExtraTrees,2880,320,10,0.4060833040468216,1.242908136756936,0.05950600653886795,0.7093750238418579,0.009251333074644208
led24,LightGBM,2880,320,10,0.4248498531480857,1.0905102782689566,0.06907018274068832,0.690625011920929,0.009260060032829642
led24,LinearModel,2880,320,10,0.42551776069014535,0.8767572526440051,0.07574176788330078,0.690625011920929,0.009246205911040306
led24,NeuralNetFastAI,2880,320,10,0.3950355109463195,0.8326897814032834,0.05768835172057152,0.7281249761581421,0.009294123854488134
led24,NeuralNetTorch,2880,320,10,0.3994055579499095,0.8308597061855778,0.055264510214328766,0.7093750238418579,0.009413151070475578
led24,RandomForest,2880,320,10,0.40102862434016806,1.0339946437705247,0.07891374081373215,0.699999988079071,0.00926018413156271
led24,XGBoost,2880,320,10,0.4180476794719302,1.086995091829801,0.06909765303134918,0.6937500238418579,0.00921695795841515
letter,CatBoost,18000,2000,26,0.3011938326222624,0.605433960321652,0.013454076834022999,0.7014999985694885,0.07322131213732064
letter,ExtraTrees,18000,2000,26,0.3131376931913556,0.5949267393304459,0.014794297516345978,0.690500020980835,0.06640182412229478
letter,LightGBM,18000,2000,26,0.22260375932328605,0.472533621141619,0.007151310332119465,0.7789999842643738,0.07260841480456293
letter,LinearModel,18000,2000,26,0.5037620294400793,1.1389404215129426,0.052127256989479065,0.5235000252723694,0.07051804312504828
letter,NeuralNetFastAI,18000,2000,26,0.3798569278732172,0.7088074335003205,0.012772955931723118,0.6184999942779541,0.06927738687954843
letter,NeuralNetTorch,18000,2000,26,0.43991676245543204,0.8155566340946723,0.03256611526012421,0.5580000281333923,0.07028556196019053
letter,RandomForest,18000,2000,26,0.299662603318858,0.5764773377384285,0.010927592404186726,0.7020000219345093,0.06482233409769833
letter,XGBoost,18000,2000,26,0.27458975207426833,0.5387790442573221,0.01039197389036417,0.7264999747276306,0.07338655088096857
mfeat-factors,CatBoost,1800,200,10,0.05418479592224133,0.14488794280005496,0.0245404914021492,0.9599999785423279,0.008000567089766264
mfeat-factors,ExtraTrees,1800,200,10,0.05059669114117486,0.1281271714327617,0.02487531676888466,0.9700000286102295,0.007829159032553434
mfeat-factors,LightGBM,1800,200,10,0.04298342392018625,0.12811141926085243,0.028874477371573448,0.9750000238418579,0.007919206051155925
mfeat-factors,LinearModel,1800,200,10,0.039077704786681176,0.10252747478071514,0.018825257197022438,0.9800000190734863,0.007963967975229025
mfeat-factors,NeuralNetFastAI,1800,200,10,0.038490096676086535,0.10701209932746952,0.02032000944018364,0.9750000238418579,0.00798552599735558
mfeat-factors,NeuralNetTorch,1800,200,10,0.030280262412039224,0.08968566722825896,0.01352162566035986,0.9800000190734863,0.00795996398665011
mfeat-factors,RandomForest,1800,200,10,0.04791737420627478,0.12365206221854956,0.031229600310325623,0.9649999737739563,0.00771521613933146
mfeat-factors,XGBoost,1800,200,10,0.05269301753966124,0.13991651823902646,0.03307279199361801,0.9599999785423279,0.007959621027112007
micro-mass,CatBoost,513,58,20,0.21512661591694482,0.3635256704814398,0.09115028381347656,0.8103448152542114,0.012338024098426104
micro-mass,ExtraTrees,513,58,20,0.3514174631739533,0.5436372881467965,0.07896669954061508,0.7241379022598267,0.011973952176049352
micro-mass,LightGBM,513,58,20,0.16798529049457256,0.3014577792045602,0.1092350035905838,0.8620689511299133,0.012058469001203775
micro-mass,LinearModel,513,58,20,0.22244529628704865,0.3552009917260488,0.1159648522734642,0.7586206793785095,0.01211827783845365
micro-mass,NeuralNetFastAI,513,58,20,0.32259679119813417,0.6087287345403977,0.10905223339796066,0.6551724076271057,0.011975303059443831
micro-mass,NeuralNetTorch,513,58,20,0.25031165270670536,0.4018033470237037,0.08000189810991287,0.7586206793785095,0.011972000822424889
micro-mass,RandomForest,513,58,20,0.3118333352450628,0.49198949460595154,0.062414661049842834,0.7586206793785095,0.012079160194844007
micro-mass,XGBoost,513,58,20,0.21338175109980576,0.4252320615686039,0.10281698405742645,0.7931034564971924,0.011972976848483086
microaggregation2,CatBoost,18000,2000,5,0.4862940611911186,0.9152752282970257,0.023192577064037323,0.6324999928474426,0.014096135972067714
microaggregation2,ExtraTrees,18000,2000,5,0.49763434206931106,0.9425738010242556,0.03258868306875229,0.6225000023841858,0.014243663987144828
microaggregation2,LightGBM,18000,2000,5,0.4842318340556307,0.9083446661088659,0.03781379014253616,0.6355000138282776,0.014059497974812984
microaggregation2,LinearModel,18000,2000,5,0.552467636106451,1.0429408666584026,0.03257265314459801,0.578000009059906,0.01414670399390161
microaggregation2,NeuralNetFastAI,18000,2000,5,0.46252090082775604,0.8728674664753122,0.02364177070558071,0.6539999842643738,0.014328507939353585
microaggregation2,NeuralNetTorch,18000,2000,5,0.47261839031606856,0.887330715853769,0.03412671387195587,0.6395000219345093,0.014551779953762889
microaggregation2,RandomForest,18000,2000,5,0.4990286605816037,0.9459976887461607,0.023154843598604202,0.6240000128746033,0.014747988898307085
microaggregation2,XGBoost,18000,2000,5,0.4859409873790939,0.9141883045159528,0.026166219264268875,0.6299999952316284,0.015193470055237412
okcupid-stem,CatBoost,45710,5079,3,0.3378407971904141,0.5662275232033616,0.014743643812835217,0.7637330293655396,0.01828915299847722
okcupid-stem,ExtraTrees,45710,5079,3,0.35679195180337997,0.5927603733366343,0.013024107553064823,0.7456192374229431,0.018053130013868213
okcupid-stem,LightGBM,45710,5079,3,0.3419862463837333,0.569635615665245,0.01623503863811493,0.7554636597633362,0.017837777035310864
okcupid-stem,LinearModel,45710,5079,3,0.34722973244681554,0.5797676973160123,0.026150336489081383,0.7517227530479431,0.018189826048910618
okcupid-stem,NeuralNetFastAI,45710,5079,3,0.34518916300218255,0.5750750371825656,0.02047578990459442,0.7554636597633362,0.018365449970588088
okcupid-stem,NeuralNetTorch,45710,5079,3,0.3391401094585704,0.5676119886439955,0.013987699523568153,0.7621579170227051,0.017861685948446393
okcupid-stem,RandomForest,45710,5079,3,0.3574440887926857,0.5932960449315361,0.008239559829235077,0.7426658868789673,0.017684437101706862
okcupid-stem,XGBoost,45710,5079,3,0.34048369426013353,0.5694021411273625,0.014804108999669552,0.7605828046798706,0.0178540269844234
optdigits,CatBoost,5058,562,10,0.023893735700911276,0.06624532653385679,0.0059161679819226265,0.9875444769859314,0.01188466208986938
optdigits,ExtraTrees,5058,562,10,0.02920750279812951,0.07285173419929165,0.011609826236963272,0.9804270267486572,0.011413926957175136
optdigits,LightGBM,5058,562,10,0.02360286066727122,0.06795769112432425,0.01004886906594038,0.9893238544464111,0.011587672168388963
optdigits,LinearModel,5058,562,10,0.06412834885843474,0.14438954783408983,0.005688713863492012,0.9626334309577942,0.011734980158507824
optdigits,NeuralNetFastAI,5058,562,10,0.0292711011459284,0.0814994246920542,0.009983948431909084,0.9839857816696167,0.01175798592157662
optdigits,NeuralNetTorch,5058,562,10,0.01833630675685643,0.05700679068766748,0.018133649602532387,0.9875444769859314,0.011804963927716017
optdigits,RandomForest,5058,562,10,0.04580589719630392,0.1031961107297473,0.010821695439517498,0.9715302586555481,0.011278660036623478
optdigits,XGBoost,5058,562,10,0.035958882541704366,0.09018283994481259,0.01190020702779293,0.9804270267486572,0.012098528910428286
page-blocks,CatBoost,4925,548,5,0.07301461676792462,0.2668270603550428,0.02844320982694626,0.9580292105674744,0.006136748008430004
page-blocks,ExtraTrees,4925,548,5,0.06824417561398685,0.3742919790780132,0.032225459814071655,0.9635036587715149,0.0054394949693232775
page-blocks,LightGBM,4925,548,5,0.07635738665836064,0.2629061391088249,0.036730825901031494,0.9543795585632324,0.006198121001943946
page-blocks,LinearModel,4925,548,5,0.07871791278052458,0.2763502417070393,0.05398452654480934,0.9616788029670715,0.006238410947844386
page-blocks,NeuralNetFastAI,4925,548,5,0.08617282044407641,0.2923325594329608,0.04278574883937836,0.9507299065589905,0.006170231848955154
page-blocks,NeuralNetTorch,4925,548,5,0.06888552092030274,0.2581921496079937,0.03638727217912674,0.9671533107757568,0.006228107959032059
page-blocks,RandomForest,4925,548,5,0.07616459001938412,0.16262261272106757,0.034172896295785904,0.9616788029670715,0.0052512758411467075
page-blocks,XGBoost,4925,548,5,0.07249088435581995,0.14687216153729463,0.02598831057548523,0.9580292105674744,0.006174542009830475
pendigits,CatBoost,9892,1100,10,0.028349130001545392,0.06763605618498912,0.017115518450737,0.9772727489471436,0.017229211051017046
pendigits,ExtraTrees,9892,1100,10,0.028981821334982904,0.06443376736807285,0.018524685874581337,0.9781818389892578,0.015707221115007997
pendigits,LightGBM,9892,1100,10,0.027750816812223453,0.06923002458572124,0.021290628239512444,0.9781818389892578,0.01716691185720265
pendigits,LinearModel,9892,1100,10,0.08095325193691323,0.18235719100666317,0.01774332858622074,0.9454545378684998,0.016750432085245848
pendigits,NeuralNetFastAI,9892,1100,10,0.03794068420657503,0.08587357830356178,0.018234292045235634,0.971818208694458,0.017342065926641226
pendigits,NeuralNetTorch,9892,1100,10,0.04378984387260335,0.09745295928352471,0.02785164676606655,0.9681817889213562,0.017106242012232542
pendigits,RandomForest,9892,1100,10,0.033984126126800955,0.0778745396057731,0.01731286570429802,0.9736363887786865,0.015084480866789818
pendigits,XGBoost,9892,1100,10,0.025508552174303582,0.06544958053623162,0.013240300118923187,0.9809091091156006,0.017163720913231373
robert,CatBoost,9000,1000,10,0.6080352118747006,1.3449107888682543,0.04872342199087143,0.5299999713897705,0.016347751952707767
robert,ExtraTrees,9000,1000,10,0.683740310540831,1.5592904244393477,0.055845629423856735,0.46000000834465027,0.01662452006712556
robert,LightGBM,9000,1000,10,0.580691758945372,1.2733804666728117,0.0533602312207222,0.5509999990463257,0.016751192044466734
robert,LinearModel,9000,1000,10,0.7790432050771507,1.8466951990188845,0.06865375488996506,0.36800000071525574,0.016831190092489123
robert,NeuralNetFastAI,9000,1000,10,0.6664247870073866,1.4940466066427158,0.04298804700374603,0.47099998593330383,0.016864029923453927
robert,NeuralNetTorch,9000,1000,10,0.6616262182471625,1.489290179275358,0.057151347398757935,0.47099998593330383,0.016735122073441744
robert,RandomForest,9000,1000,10,0.6885312640319089,1.5745809122661292,0.05294572934508324,0.4449999928474426,0.01658765599131584
robert,XGBoost,9000,1000,10,0.620064124017852,1.3767580162097866,0.0645059272646904,0.5180000066757202,0.0166697409003973
satimage,CatBoost,5787,643,6,0.13898773599053316,0.2545040114491835,0.038874100893735886,0.914463460445404,0.007680552080273628
satimage,ExtraTrees,5787,643,6,0.14585593074672346,0.26608501133394324,0.03587186336517334,0.9066873788833618,0.007267372915521264
satimage,LightGBM,5787,643,6,0.13913327585338564,0.3504096718663037,0.030112043023109436,0.9160186648368835,0.00756411999464035
satimage,LinearModel,5787,643,6,0.20414045382059037,0.4652931408519561,0.052624963223934174,0.8506998419761658,0.007595816859975457
satimage,NeuralNetFastAI,5787,643,6,0.13801181561489376,0.24730654239724012,0.033257607370615005,0.9066873788833618,0.0074715460650622845
satimage,NeuralNetTorch,5787,643,6,0.14308988211598594,0.2554809366793467,0.043671198189258575,0.9051321744918823,0.00758856488391757
satimage,RandomForest,5787,643,6,0.14915746567008048,0.2787981543614729,0.0302572064101696,0.9035769701004028,0.007321820128709078
satimage,XGBoost,5787,643,6,0.14049744532829145,0.3611461626871108,0.027727726846933365,0.9129082560539246,0.007639514980837703
segment,CatBoost,2079,231,7,0.13422637105211355,0.23438006175846374,0.060009751468896866,0.9047619104385376,0.005787803791463375
segment,ExtraTrees,2079,231,7,0.1379321722845353,0.54097751253963,0.05647910386323929,0.8917748928070068,0.005799456965178251
segment,LightGBM,2079,231,7,0.09831970167488324,0.18747419540741425,0.040767062455415726,0.9220778942108154,0.005761575885117054
segment,LinearModel,2079,231,7,0.12323625058616221,0.49649272248677384,0.08239074051380157,0.9350649118423462,0.005572456866502762
segment,NeuralNetFastAI,2079,231,7,0.13508159506908568,0.2413642683278595,0.044036440551280975,0.8787878751754761,0.005838070064783096
segment,NeuralNetTorch,2079,231,7,0.1372522001769716,0.2401433533392631,0.10307947546243668,0.939393937587738,0.005699621979147196
segment,RandomForest,2079,231,7,0.15994602141344821,0.3276331867353262,0.05837149918079376,0.8571428656578064,0.005444285925477743
segment,XGBoost,2079,231,7,0.09583661110460244,0.19773647339761116,0.03394933417439461,0.939393937587738,0.005769994808360934
semeion,CatBoost,1433,160,10,0.097554954831416,0.22504474288869716,0.028745820745825768,0.9437500238418579,0.007339081959798932
semeion,ExtraTrees,1433,160,10,0.15131047360395936,0.76172004255502,0.06641335040330887,0.893750011920929,0.007289465982466936
semeion,LightGBM,1433,160,10,0.14443576510857653,0.3420837306603384,0.02844756655395031,0.90625,0.007350296014919877
semeion,LinearModel,1433,160,10,0.14474439263033784,0.317640266053275,0.05710139125585556,0.893750011920929,0.007452827878296375
semeion,NeuralNetFastAI,1433,160,10,0.12565136982972822,0.3185785161581365,0.02933306060731411,0.925000011920929,0.007477767998352647
semeion,NeuralNetTorch,1433,160,10,0.12624880279129508,0.31395948128775986,0.033949632197618484,0.925000011920929,0.007519404869526625
semeion,RandomForest,1433,160,10,0.1565508392026471,1.1807078906271393,0.059008773416280746,0.893750011920929,0.007455494021996856
semeion,XGBoost,1433,160,10,0.15196269607651297,0.3398081271271661,0.024686619639396667,0.90625,0.0074254050850868225
soybean,CatBoost,614,69,19,0.2499164514181297,0.4565673552457378,0.09191547334194183,0.7971014380455017,0.012769173132255673
soybean,ExtraTrees,614,69,19,0.3265421868060486,0.6513055976943015,0.15134792029857635,0.7681159377098083,0.011407436104491353
soybean,LightGBM,614,69,19,0.26308914324975724,0.5021634058540093,0.1252106875181198,0.8115941882133484,0.011697462061420083
soybean,LinearModel,614,69,19,0.38080609529365117,0.7306616970134331,0.062282733619213104,0.6811594367027283,0.011750780045986176
soybean,NeuralNetFastAI,614,69,19,0.30324775242451124,0.5985817114960518,0.1357021927833557,0.7681159377098083,0.011690953047946095
soybean,NeuralNetTorch,614,69,19,0.344570341868069,0.7934762203534197,0.1353195309638977,0.7101449370384216,0.011424488853663206
soybean,RandomForest,614,69,19,0.3517298324510299,0.7136574818786047,0.14092276990413666,0.6811594367027283,0.011484088143333793
soybean,XGBoost,614,69,19,0.2599068859494539,0.487129100515097,0.10351281613111496,0.7681159377098083,0.011793014127761126
splice,CatBoost,2871,319,3,0.08870063541876273,0.15171445528083732,0.02910039573907852,0.9373040795326233,0.0031168709974735975
splice,ExtraTrees,2871,319,3,0.110568908456628,0.1948986416802001,0.05621916800737381,0.9278996586799622,0.003086817916482687
splice,LightGBM,2871,319,3,0.09747737122978747,0.1665969181333273,0.02188647724688053,0.92476487159729,0.0030356100760400295
splice,LinearModel,2871,319,3,0.11898866132039781,0.2217123060125565,0.04679139330983162,0.92476487159729,0.0030633611604571342
splice,NeuralNetFastAI,2871,319,3,0.09784241230628135,0.1719868439583572,0.0334090031683445,0.9278996586799622,0.0031462721526622772
splice,NeuralNetTorch,2871,319,3,0.09194424574733806,0.1617444416619362,0.02827325649559498,0.9373040795326233,0.003188334871083498
splice,RandomForest,2871,319,3,0.0974983700074048,0.17093672636907498,0.04354467615485191,0.9341692924499512,0.003081881906837225
splice,XGBoost,2871,319,3,0.0897963745437903,0.15568314616390191,0.02693643420934677,0.9341692924499512,0.0031571961008012295
steel-plates-fault,CatBoost,1746,195,7,0.25495364975321466,0.8140461925025598,0.06863011419773102,0.8153846263885498,0.00565225281752646
steel-plates-fault,ExtraTrees,1746,195,7,0.27373323037525304,0.827823190074544,0.05749882012605667,0.7948718070983887,0.005576235940679908
steel-plates-fault,LightGBM,1746,195,7,0.26872489892007373,1.1833996266822795,0.051537055522203445,0.8102564215660095,0.005552853923290968
steel-plates-fault,LinearModel,1746,195,7,0.3704842622785758,1.027824733951514,0.05545833334326744,0.7384615540504456,0.005648999009281397
steel-plates-fault,NeuralNetFastAI,1746,195,7,0.31880422273816583,0.9400984795510242,0.11297578364610672,0.7794871926307678,0.005593135952949524
steel-plates-fault,NeuralNetTorch,1746,195,7,0.3467084875247179,0.6312939939423264,0.04578831046819687,0.728205144405365,0.0056654231157153845
steel-plates-fault,RandomForest,1746,195,7,0.2730217419732411,0.5208795844573354,0.05180952697992325,0.8051282167434692,0.007592735113576055
steel-plates-fault,XGBoost,1746,195,7,0.2685995857351828,1.5088330012504922,0.06565298140048981,0.7846153974533081,0.00583431706763804
synthetic_control,CatBoost,540,60,6,0.07083333333333333,0.10397207708399178,0.02916669100522995,0.8999999761581421,0.004223135998472571
synthetic_control,ExtraTrees,540,60,6,0.09444444444444446,0.13383473490445938,0.022222239524126053,0.8833333253860474,0.004031204152852297
synthetic_control,LightGBM,540,60,6,0.0845,0.12403829048942408,0.027500025928020477,0.8999999761581421,0.004062141990289092
synthetic_control,LinearModel,540,60,6,0.09176179770005495,0.13317361711162026,0.0227646641433239,0.8999999761581421,0.004038564162328839
synthetic_control,NeuralNetFastAI,540,60,6,0.08346141522013645,0.12466887704699113,0.01969597488641739,0.8999999761581421,0.004030406009405851
synthetic_control,NeuralNetTorch,540,60,6,0.26241936415797423,0.4120349670998601,0.05420716106891632,0.7166666388511658,0.003942746901884675
synthetic_control,RandomForest,540,60,6,0.10829793665902127,0.16094642479541707,0.0282007846981287,0.9166666865348816,0.004028979921713471
synthetic_control,XGBoost,540,60,6,0.07777777777777778,0.12228228189512695,0.04444451630115509,0.949999988079071,0.004116853000596166
texture,CatBoost,4950,550,11,0.04163400076056708,0.06300035691976849,0.01303364709019661,0.9490908980369568,0.01277025998570025
texture,ExtraTrees,4950,550,11,0.056800540630449176,0.09024940158462225,0.015465039759874344,0.9327272772789001,0.012971181189641356
texture,LightGBM,4950,550,11,0.036664988518236984,0.053605414007968616,0.012653874233365059,0.9745454788208008,0.013168912148103118
texture,LinearModel,4950,550,11,0.0492001445050171,0.07406948124317363,0.005750697571784258,0.9454545378684998,0.012876660097390413
texture,NeuralNetFastAI,4950,550,11,0.045848484848484854,0.07005397918597264,0.015545574948191643,0.9636363387107849,0.012932664947584271
texture,NeuralNetTorch,4950,550,11,0.04728571428571429,0.07345206847309843,0.00819492619484663,0.9545454382896423,0.013978321105241776
texture,RandomForest,4950,550,11,0.05262749270726675,0.08886830572389894,0.024303961545228958,0.9309090971946716,0.012814546003937721
texture,XGBoost,4950,550,11,0.042003757369332845,0.0736369776714879,0.012512881308794022,0.9472727179527283,0.014004081953316927
vehicle,CatBoost,761,85,4,0.26916094041831606,0.43336397450456027,0.06922918558120728,0.8235294222831726,0.0031149659771472216
vehicle,ExtraTrees,761,85,4,0.27870650838998445,2.000903094185385,0.050661712884902954,0.7647058963775635,0.0030936701223254204
vehicle,LightGBM,761,85,4,0.27603581098856805,0.4399142197319544,0.09825154393911362,0.800000011920929,0.003118666121736169
vehicle,LinearModel,761,85,4,0.2289399693031318,0.36592374677710915,0.05004635825753212,0.8235294222831726,0.0030767819844186306
vehicle,NeuralNetFastAI,761,85,4,0.23559842381587992,1.1597824440404458,0.05005715787410736,0.8352941274642944,0.0031407028436660767
vehicle,NeuralNetTorch,761,85,4,0.19709491862958975,0.3405656077833264,0.0633898600935936,0.8470588326454163,0.003137884894385934
vehicle,RandomForest,761,85,4,0.26922562169542186,0.4635122822726275,0.090320885181427,0.7647058963775635,0.003105588024482131
vehicle,XGBoost,761,85,4,0.2878197628584446,0.46616631152261234,0.08450654149055481,0.8117647171020508,0.0031169999856501818
volcanoes-a2,CatBoost,1460,163,5,0.12066731674403534,0.25349298134330334,0.03663964569568634,0.907975435256958,0.004380783997476101
volcanoes-a2,ExtraTrees,1460,163,5,0.12368671142789454,0.2611449352970101,0.035791974514722824,0.907975435256958,0.004368036054074764
volcanoes-a2,LightGBM,1460,163,5,0.12294718512007785,0.2690883608613712,0.06212107464671135,0.907975435256958,0.0042401140090078115
volcanoes-a2,LinearModel,1460,163,5,0.12539288276544608,0.2738558651528127,0.039869386702775955,0.907975435256958,0.004102020058780909
volcanoes-a2,NeuralNetFastAI,1460,163,5,0.12371878393790486,0.2641618701853519,0.04218173772096634,0.907975435256958,0.004052564036101103
volcanoes-a2,NeuralNetTorch,1460,163,5,0.12908153314726975,0.2827271913043048,0.02158151939511299,0.907975435256958,0.004018002888187766
volcanoes-a2,RandomForest,1460,163,5,0.12098737236424423,0.26300742786978293,0.03966497257351875,0.907975435256958,0.004027260933071375
volcanoes-a2,XGBoost,1460,163,5,0.12671247773431968,0.27944917216745296,0.06473567336797714,0.907975435256958,0.003999948967248201
volcanoes-a3,CatBoost,1368,153,5,0.14503342213722908,0.313652785786793,0.04015709087252617,0.8954248428344727,0.003984658978879452
volcanoes-a3,ExtraTrees,1368,153,5,0.14688049719601448,0.31876821875685885,0.03605980426073074,0.8954248428344727,0.00392702710814774
volcanoes-a3,LightGBM,1368,153,5,0.1376103235274867,0.2967849164066927,0.0433865487575531,0.8954248428344727,0.003919976064935327
volcanoes-a3,LinearModel,1368,153,5,0.14363031287325556,0.7360121449008333,0.02800605073571205,0.8954248428344727,0.003927252953872085
volcanoes-a3,NeuralNetFastAI,1368,153,5,0.14535174441403975,0.3146119620168381,0.01911967806518078,0.8954248428344727,0.003926364937797189
volcanoes-a3,NeuralNetTorch,1368,153,5,0.13958550503083494,0.3137608383610803,0.030719365924596786,0.8954248428344727,0.0039020900148898363
volcanoes-a3,RandomForest,1368,153,5,0.1382940965002625,0.3076476135610586,0.04716454818844795,0.8954248428344727,0.004256183048710227
volcanoes-a3,XGBoost,1368,153,5,0.14212981735036426,0.3146623937780641,0.03574991598725319,0.8954248428344727,0.004342373926192522
volcanoes-a4,CatBoost,1363,152,5,0.13474011063728936,0.7301660518236408,0.027587231248617172,0.9013158082962036,0.004075455944985151
volcanoes-a4,ExtraTrees,1363,152,5,0.1315934068915185,0.2939062033157303,0.027704160660505295,0.9013158082962036,0.003943638177588582
volcanoes-a4,LightGBM,1363,152,5,0.13771900700727624,0.7372378517504993,0.04430181905627251,0.9013158082962036,0.003942673094570637
volcanoes-a4,LinearModel,1363,152,5,0.13654523735548077,0.30520307776611394,0.034570809453725815,0.9013158082962036,0.003928319085389376
volcanoes-a4,NeuralNetFastAI,1363,152,5,0.13342089347826075,0.2992618379632254,0.03122660517692566,0.9013158082962036,0.004002589965239167
volcanoes-a4,NeuralNetTorch,1363,152,5,0.13590304505177273,0.3165605195235543,0.03567033261060715,0.9013158082962036,0.0039258839096874
volcanoes-a4,RandomForest,1363,152,5,0.13548793699516332,0.31719181868625873,0.02144426852464676,0.9013158082962036,0.003921777009963989
volcanoes-a4,XGBoost,1363,152,5,0.145806486929659,1.1879622356249244,0.04503354802727699,0.9013158082962036,0.003994025057181716
volcanoes-b1,CatBoost,9158,1018,5,0.06642251628413125,0.1611479091570646,0.012736685574054718,0.9626718759536743,0.00889850384555757
volcanoes-b1,ExtraTrees,9158,1018,5,0.06614938674855181,0.22915188797559655,0.006848946213722229,0.9626718759536743,0.008886244846507907
volcanoes-b1,LightGBM,9158,1018,5,0.06699049002903365,0.22813590474083573,0.017033128067851067,0.9626718759536743,0.008821539115160704
volcanoes-b1,LinearModel,9158,1018,5,0.0657159019212845,0.22130606911277453,0.004846914205700159,0.9626718759536743,0.008823595009744167
volcanoes-b1,NeuralNetFastAI,9158,1018,5,0.06600417212699389,0.22572898449550102,0.007564399391412735,0.9626718759536743,0.008803939912468195
volcanoes-b1,NeuralNetTorch,9158,1018,5,0.06584734761949665,0.22657645195429776,0.011218400672078133,0.9626718759536743,0.00902882288210094
volcanoes-b1,RandomForest,9158,1018,5,0.06560865575393454,0.22586293346495975,0.0038991617038846016,0.9626718759536743,0.008755709044635296
volcanoes-b1,XGBoost,9158,1018,5,0.06667767258280534,0.16976159682030037,0.0041644275188446045,0.9626718759536743,0.008869230980053544
volcanoes-b2,CatBoost,9601,1067,5,0.062110316274839254,0.2134622875093985,0.005779416300356388,0.9643861055374146,0.00911260605789721
volcanoes-b2,ExtraTrees,9601,1067,5,0.06161456875143122,0.15116280701668033,0.006294206716120243,0.9643861055374146,0.008980133105069399
volcanoes-b2,LightGBM,9601,1067,5,0.062237911904473794,0.15486815317480496,0.006967942696064711,0.9643861055374146,0.009162177797406912
volcanoes-b2,LinearModel,9601,1067,5,0.06163956102826923,0.21127703361155584,0.0045116618275642395,0.9643861055374146,0.009073209948837757
volcanoes-b2,NeuralNetFastAI,9601,1067,5,0.06179495897188855,0.32828265640329646,0.002310854382812977,0.9643861055374146,0.009020241908729076
volcanoes-b2,NeuralNetTorch,9601,1067,5,0.061699403608667,0.26717115520341,0.0013748883502557874,0.9643861055374146,0.009198885876685381
volcanoes-b2,RandomForest,9601,1067,5,0.062142807784961784,0.32973770000332886,0.005187130533158779,0.9643861055374146,0.00922522391192615
volcanoes-b2,XGBoost,9601,1067,5,0.06207519354949286,0.26928363358300345,0.010155972093343735,0.9643861055374146,0.009113731095567346
volcanoes-b5,CatBoost,8990,999,5,0.06687336939628048,0.15884489465205687,0.013667972758412361,0.9609609842300415,0.008624989073723555
volcanoes-b5,ExtraTrees,8990,999,5,0.0665352682562952,0.15829944270580568,0.00774329574778676,0.9609609842300415,0.008753878995776176
volcanoes-b5,LightGBM,8990,999,5,0.06622005533754166,0.1559393657188949,0.009724942035973072,0.9609609842300415,0.008851708844304085
volcanoes-b5,LinearModel,8990,999,5,0.06554136245472245,0.15285522617365738,0.010327698662877083,0.9609609842300415,0.008755048038437963
volcanoes-b5,NeuralNetFastAI,8990,999,5,0.065925947558302,0.21701958942776325,0.005453126505017281,0.9609609842300415,0.008918427862226963
volcanoes-b5,NeuralNetTorch,8990,999,5,0.06527460156567622,0.28148286910252196,0.009118366986513138,0.9609609842300415,0.008908797986805439
volcanoes-b5,RandomForest,8990,999,5,0.0672488642890088,0.15886645781762226,0.005885421298444271,0.9609609842300415,0.008680002996698022
volcanoes-b5,XGBoost,8990,999,5,0.06717107842425611,0.16649514497861362,0.010770173743367195,0.9609609842300415,0.009127540048211813
volcanoes-b6,CatBoost,9117,1013,5,0.068864470532823,0.23922573929775226,0.013402538374066353,0.9624876379966736,0.008817485999315977
volcanoes-b6,ExtraTrees,9117,1013,5,0.06851439377330562,0.24057007762394828,0.009725560434162617,0.9624876379966736,0.008789882995188236
volcanoes-b6,LightGBM,9117,1013,5,0.06881374610187733,0.4249444190707062,0.011511421762406826,0.9624876379966736,0.008825540076941252
volcanoes-b6,LinearModel,9117,1013,5,0.06909824800819267,0.24104251328090706,0.013305248692631721,0.9624876379966736,0.008766758954152465
volcanoes-b6,NeuralNetFastAI,9117,1013,5,0.0691066979897872,0.30151335660027845,0.012460293248295784,0.9624876379966736,0.00886213406920433
