dataset,model,cal_size,test_size,n_classes,Dirichlet_brier,Dirichlet_logloss,Dirichlet_ece-15,Dirichlet_accuracy,Dirichlet_time
mfeat-factors,RandomForest,1800,200,10,0.05819773854183058,0.11277660994339186,0.035753823816776276,0.9649999737739563,1.3577067810110748
mfeat-factors,XGBoost,1800,200,10,0.0399767252659332,0.08758360519356641,0.022307755425572395,0.9800000190734863,1.161428120918572
micro-mass,CatBoost,513,58,20,0.07565149818302724,0.1486647504543739,0.0671146810054779,0.9655172228813171,16.855403905035928
micro-mass,ExtraTrees,513,58,20,0.20769223209304916,0.7113262048595,0.08559904992580414,0.8793103694915771,6.57423674617894
micro-mass,LightGBM,513,58,20,0.12107919445711444,0.24361036504916816,0.07022301852703094,0.931034505367279,6.488080503186211
micro-mass,LinearModel,513,58,20,0.09229118186340243,0.14561119151532734,0.0698140561580658,0.931034505367279,7.059463710989803
micro-mass,NeuralNetFastAI,513,58,20,0.16922877157320465,0.3192038864410108,0.08180174976587296,0.8448275923728943,7.9639886929653585
micro-mass,NeuralNetTorch,513,58,20,0.08789913288144337,0.2673114669542998,0.051234036684036255,0.9482758641242981,6.472740855067968
micro-mass,RandomForest,513,58,20,0.30628272234473014,1.0799815030639768,0.15780401229858398,0.8103448152542114,6.494902666890994
micro-mass,XGBoost,513,58,20,0.1075040708278567,0.18749357391080648,0.07319653779268265,0.8965517282485962,5.180621855892241
microaggregation2,CatBoost,18000,2000,5,0.4817403818586677,0.9069203398467917,0.02032889425754547,0.6380000114440918,6.824747738894075
microaggregation2,ExtraTrees,18000,2000,5,0.49175009222238875,0.9318407047575966,0.026377523317933083,0.6265000104904175,1.0841551460325718
microaggregation2,LightGBM,18000,2000,5,0.47754755974332874,0.8957702689820255,0.025080393999814987,0.6384999752044678,1.1216134729329497
microaggregation2,LinearModel,18000,2000,5,0.5521866292502503,1.0419093360829588,0.01654706336557865,0.5824999809265137,0.8065341608598828
microaggregation2,NeuralNetFastAI,18000,2000,5,0.4580387346439312,0.8594644473327561,0.014851409941911697,0.6520000100135803,0.8430272920522839
microaggregation2,NeuralNetTorch,18000,2000,5,0.46615245680250134,0.8732501853427432,0.027181558310985565,0.6460000276565552,1.0939483989495784
microaggregation2,RandomForest,18000,2000,5,0.49441376073874255,0.9359311769142987,0.020293571054935455,0.6315000057220459,1.0997544061392546
microaggregation2,XGBoost,18000,2000,5,0.480207368958932,0.9017122472188286,0.017705708742141724,0.6309999823570251,1.0954178317915648
okcupid-stem,CatBoost,45710,5079,3,0.3358116924650218,0.562473286689914,0.010848074220120907,0.7623547911643982,5.810100899077952
okcupid-stem,ExtraTrees,45710,5079,3,0.35497411980199645,0.5902036414631111,0.012964623980224133,0.7464067935943604,0.6540549409110099
okcupid-stem,LightGBM,45710,5079,3,0.3391017275296325,0.5653224621128663,0.01260571088641882,0.7572357058525085,0.650969706941396
okcupid-stem,LinearModel,45710,5079,3,0.34481340660441817,0.5756531178845427,0.012903154827654362,0.7548729777336121,0.6435322840698063
okcupid-stem,NeuralNetFastAI,45710,5079,3,0.34172322592779913,0.5695651079576158,0.015916194766759872,0.758417010307312,0.6621339430566877
okcupid-stem,NeuralNetTorch,45710,5079,3,0.33727894585190304,0.5636292714090663,0.014116203412413597,0.7631423473358154,0.6570490871090442
okcupid-stem,RandomForest,45710,5079,3,0.3543016839477479,0.5890929391195225,0.011964935809373856,0.7458161115646362,0.6604966430459172
okcupid-stem,XGBoost,45710,5079,3,0.3388754556197148,0.5654976836424168,0.010509084910154343,0.7594014406204224,0.670192490098998
optdigits,CatBoost,5058,562,10,0.02192872529415895,0.042806760700602055,0.00850710179656744,0.9857650995254517,9.911199998110533
optdigits,ExtraTrees,5058,562,10,0.018959556949947776,0.05878846039039124,0.0116792107000947,0.9893238544464111,5.9193114270456135
optdigits,LightGBM,5058,562,10,0.01880170367777969,0.03878041212572571,0.008067150600254536,0.9857650995254517,4.788827653042972
optdigits,LinearModel,5058,562,10,0.050920137326069606,0.08966353413932501,0.012915300205349922,0.9661921858787537,4.614611610071734
optdigits,NeuralNetFastAI,5058,562,10,0.020525901260246615,0.039574143251576197,0.010669270530343056,0.9893238544464111,4.2402753620408475
optdigits,NeuralNetTorch,5058,562,10,0.01676812339897301,0.03493318906350534,0.01181698776781559,0.9911032319068909,4.7632017780561
optdigits,RandomForest,5058,562,10,0.038036322147460895,0.07694374933013964,0.008793504908680916,0.9733096361160278,4.724064557114616
optdigits,XGBoost,5058,562,10,0.032350442345268286,0.05678036955093063,0.017475290223956108,0.9804270267486572,4.196498895995319
page-blocks,CatBoost,4925,548,5,0.04086013810912589,0.08428555041160482,0.00915154442191124,0.974452555179596,5.9663011350203305
page-blocks,ExtraTrees,4925,548,5,0.042978579857165654,0.11282977602530903,0.013661236502230167,0.9762773513793945,0.667048865929246
page-blocks,LightGBM,4925,548,5,0.03929246817649466,0.0832524491558347,0.012199429795145988,0.974452555179596,0.7898305819835514
page-blocks,LinearModel,4925,548,5,0.04809420641038913,0.10215342326512385,0.0165567547082901,0.9671533107757568,0.8952177800238132
page-blocks,NeuralNetFastAI,4925,548,5,0.0482248558261383,0.09761197003851049,0.011030718684196472,0.9689781069755554,0.6537667340599
page-blocks,NeuralNetTorch,4925,548,5,0.03654163715320492,0.08231948555135506,0.01324352528899908,0.9781022071838379,0.903996170964092
page-blocks,RandomForest,4925,548,5,0.04241073043893132,0.09858862538214301,0.013231749646365643,0.9726277589797974,0.770397718064487
page-blocks,XGBoost,4925,548,5,0.03917164975589906,0.08109683507744607,0.00878883060067892,0.974452555179596,0.7768941740505397
pendigits,CatBoost,9892,1100,10,0.00449663203705693,0.010363297774249623,0.003937772940844297,0.9972727298736572,14.748177492059767
pendigits,ExtraTrees,9892,1100,10,0.010495553075973649,0.02449748457466634,0.007309268694370985,0.9936363697052002,9.6143967830576
pendigits,LightGBM,9892,1100,10,0.00784318006924817,0.019041167138362184,0.0040879459120333195,0.9945454597473145,8.65551644214429
pendigits,LinearModel,9892,1100,10,0.05767062770385941,0.12333370155395602,0.015619869343936443,0.9654545187950134,10.669201934011653
pendigits,NeuralNetFastAI,9892,1100,10,0.0054138638306019775,0.012177786087316388,0.004131712485104799,0.9972727298736572,8.653655830072239
pendigits,NeuralNetTorch,9892,1100,10,0.0035032767458194735,0.008083294261433586,0.004246607888489962,0.9981818199157715,10.669942463049665
pendigits,RandomForest,9892,1100,10,0.018752296950037318,0.036972914392287046,0.0052799261175096035,0.9881818294525146,8.576126135885715
pendigits,XGBoost,9892,1100,10,0.009819766757370297,0.022010799202896492,0.007952946238219738,0.9945454597473145,8.688385967165232
robert,CatBoost,9000,1000,10,0.5919113026219334,1.304571849377775,0.04357409104704857,0.5540000200271606,9.114158503012732
robert,ExtraTrees,9000,1000,10,0.6688361828640071,1.527719855116638,0.06994934380054474,0.4729999899864197,4.946055541047826
robert,LightGBM,9000,1000,10,0.569954806183621,1.247098877942135,0.04057369381189346,0.5640000104904175,5.911104399012402
robert,LinearModel,9000,1000,10,0.7588605180654133,1.7428685724377546,0.0758170410990715,0.37299999594688416,7.818287730915472
robert,NeuralNetFastAI,9000,1000,10,0.6592894292492724,1.482557820456103,0.04609139263629913,0.4779999852180481,8.2826298258733
robert,NeuralNetTorch,9000,1000,10,0.6476210396059578,1.4612233699691914,0.0477716326713562,0.48899999260902405,3.9376877821050584
robert,RandomForest,9000,1000,10,0.6741001336489565,1.5447604926120466,0.053911350667476654,0.47099998593330383,4.898421717109159
robert,XGBoost,9000,1000,10,0.6051177123184904,1.3356317118578467,0.04654427617788315,0.5210000276565552,4.932288237847388
satimage,CatBoost,5787,643,6,0.11562110276317088,0.1985991631897277,0.022867823019623756,0.9160186648368835,10.99116202397272
satimage,ExtraTrees,5787,643,6,0.11324520761069874,0.1993337261709357,0.030393855646252632,0.920684278011322,1.0368514559231699
satimage,LightGBM,5787,643,6,0.1170393283682151,0.2028580588322959,0.018596714362502098,0.920684278011322,1.3678402421064675
satimage,LinearModel,5787,643,6,0.18411442238282125,0.3235770877922968,0.024264762178063393,0.861586332321167,1.1963424407877028
satimage,NeuralNetFastAI,5787,643,6,0.10885238726800554,0.18475051694677147,0.017010297626256943,0.9222394824028015,1.195800611982122
satimage,NeuralNetTorch,5787,643,6,0.11209211665949596,0.1925187429568251,0.030639609321951866,0.9222394824028015,1.045323320897296
satimage,RandomForest,5787,643,6,0.12067896533296227,0.21162439198894198,0.024838749319314957,0.917573869228363,1.0456328950822353
satimage,XGBoost,5787,643,6,0.11504113519663163,0.20857910848015088,0.016552841290831566,0.9222394824028015,1.0344900449272245
segment,CatBoost,2079,231,7,0.0339626635806893,0.08498472476613884,0.017801709473133087,0.9826839566230774,11.171908697113395
segment,ExtraTrees,2079,231,7,0.030325660396425192,0.10758263660951424,0.023203980177640915,0.9826839566230774,1.240966198965907
segment,LightGBM,2079,231,7,0.03603952373626784,0.09686751119042311,0.018304888159036636,0.9783549904823303,1.6038109220098704
segment,LinearModel,2079,231,7,0.043445268297771705,0.10665670891571098,0.0250601377338171,0.9783549904823303,1.8583889298606664
segment,NeuralNetFastAI,2079,231,7,0.05059834854332876,0.08811616694604141,0.03023718297481537,0.9740259647369385,2.16930025187321
segment,NeuralNetTorch,2079,231,7,0.0342037644474472,0.07249431504491412,0.030469756573438644,0.9870129823684692,1.3794875389430672
segment,RandomForest,2079,231,7,0.031111890219625918,0.10830923156016536,0.01793013885617256,0.9783549904823303,2.3762929688673466
segment,XGBoost,2079,231,7,0.040935790395043026,0.1017507036229256,0.0144950021058321,0.9783549904823303,0.8986402219161391
semeion,CatBoost,1433,160,10,0.10856020680210912,0.20186872912737536,0.04908805340528488,0.925000011920929,6.404814624926075
semeion,ExtraTrees,1433,160,10,0.15750518728952748,0.4029664720799128,0.03484855219721794,0.8999999761581421,1.2172422390431166
semeion,LightGBM,1433,160,10,0.11915226470266302,0.25015937344632827,0.04022670164704323,0.925000011920929,1.3733061710372567
semeion,LinearModel,1433,160,10,0.13809328122782907,0.28391207603696894,0.06746180355548859,0.90625,1.2313474139664322
semeion,NeuralNetFastAI,1433,160,10,0.10791787258933758,0.20508151816568237,0.02282724715769291,0.925000011920929,1.3841983531601727
semeion,NeuralNetTorch,1433,160,10,0.11285723242042489,0.22596268293577282,0.05153323709964752,0.9125000238418579,1.214707612991333
semeion,RandomForest,1433,160,10,0.15232240225579596,0.3860078252045314,0.03783803433179855,0.8999999761581421,1.220129471970722
semeion,XGBoost,1433,160,10,0.13093435848917195,0.30627160903590955,0.0397208109498024,0.9125000238418579,1.2093161221127957
soybean,CatBoost,614,69,19,0.08638748580049871,0.1341004936239766,0.07112501561641693,0.9420289993286133,17.547522753011435
soybean,ExtraTrees,614,69,19,0.0883883122477375,0.12485691116179166,0.05237917974591255,0.9420289993286133,7.613220043014735
soybean,LightGBM,614,69,19,0.05657705765840692,0.08967756804064893,0.055908720940351486,0.95652174949646,6.094605650054291
soybean,LinearModel,614,69,19,0.12205882150727008,0.2087628241605608,0.05590951815247536,0.9130434989929199,5.6534524008166045
soybean,NeuralNetFastAI,614,69,19,0.08871754174738909,0.1594222456974786,0.03597927838563919,0.9420289993286133,7.308549846056849
soybean,NeuralNetTorch,614,69,19,0.11728264470636884,0.1831057527849813,0.06463566422462463,0.9130434989929199,7.761933485977352
soybean,RandomForest,614,69,19,0.11417632748706281,0.2219564706546439,0.0581187903881073,0.9130434989929199,8.19623293587938
soybean,XGBoost,614,69,19,0.09068232889714109,0.15131253848305495,0.05505046993494034,0.9420289993286133,6.146383265964687
splice,CatBoost,2871,319,3,0.05892688941153946,0.10978644302630461,0.013501161709427834,0.962382435798645,5.488957589957863
splice,ExtraTrees,2871,319,3,0.08569842205406523,0.15264619080426764,0.02971087209880352,0.9373040795326233,0.4843382900580764
splice,LightGBM,2871,319,3,0.06315695007861981,0.11876607013685331,0.020740292966365814,0.9592476487159729,0.3924978990107775
splice,LinearModel,2871,319,3,0.09344170782528259,0.18489396173391243,0.03192142769694328,0.9435736536979675,0.6693218729924411
splice,NeuralNetFastAI,2871,319,3,0.055878108153090654,0.10715129444523605,0.01563098654150963,0.9592476487159729,0.392045778920874
splice,NeuralNetTorch,2871,319,3,0.06616647165784707,0.12475092237273977,0.022579524666070938,0.9592476487159729,0.3922284299042076
splice,RandomForest,2871,319,3,0.08497965984751145,0.1481599630075641,0.020696712657809258,0.9373040795326233,0.48187766084447503
splice,XGBoost,2871,319,3,0.054116203158727325,0.10079651090547077,0.011982127092778683,0.9655172228813171,0.39324217196553946
steel-plates-fault,CatBoost,1746,195,7,0.2383929932843998,0.4674418859619583,0.06837642937898636,0.8256410360336304,5.772895541973412
steel-plates-fault,ExtraTrees,1746,195,7,0.2644290010411847,0.5031184361551397,0.09585324674844742,0.8153846263885498,0.6147619080729783
steel-plates-fault,LightGBM,1746,195,7,0.24387133199813396,0.4820638381259175,0.04347176104784012,0.8153846263885498,0.8521587559953332
steel-plates-fault,LinearModel,1746,195,7,0.3560704603618105,0.6763391535311566,0.09044632315635681,0.764102578163147,0.6162984319962561
steel-plates-fault,NeuralNetFastAI,1746,195,7,0.3031282381888355,0.5674659947481869,0.06651324778795242,0.800000011920929,0.8616922600194812
steel-plates-fault,NeuralNetTorch,1746,195,7,0.33119978837241043,0.6106828970687993,0.06859757006168365,0.7384615540504456,0.6296037349384278
steel-plates-fault,RandomForest,1746,195,7,0.25263276339374624,0.5179022769747981,0.05975710600614548,0.8205128312110901,0.7473371841479093
steel-plates-fault,XGBoost,1746,195,7,0.2396262357628178,0.48074491357005966,0.06257017701864243,0.8102564215660095,0.7519427021034062
synthetic_control,CatBoost,540,60,6,0.00012588869934415146,0.002696314087407593,0.002663850784301758,1.0,6.621358199976385
synthetic_control,ExtraTrees,540,60,6,0.012398015888999254,0.019784766431461924,0.014367075636982918,0.9833333492279053,1.4009319909382612
synthetic_control,LightGBM,540,60,6,9.096689139345184e-06,0.0004182359593260043,0.00041621923446655273,1.0,2.347684808075428
synthetic_control,LinearModel,540,60,6,0.000619476146048619,0.004477144814577647,0.0043129269033670425,1.0,1.4023055429570377
synthetic_control,NeuralNetFastAI,540,60,6,1.67302079347775e-06,0.00027736619380627856,0.00027745962142944336,1.0,1.4071385487914085
synthetic_control,NeuralNetTorch,540,60,6,0.014211085264288952,0.02102715188132639,0.013333226554095745,0.9833333492279053,1.3052321691066027
synthetic_control,RandomForest,540,60,6,0.003111415007991168,0.01592317479635498,0.015038691461086273,1.0,1.3083501218352467
synthetic_control,XGBoost,540,60,6,0.0038694771502922154,0.013808598272455641,0.01262706145644188,1.0,1.6154204769991338
texture,CatBoost,4950,550,11,0.011315816556992393,0.021076855409281784,0.004169808700680733,0.9945454597473145,19.53055893513374
texture,ExtraTrees,4950,550,11,0.027480836833927377,0.05084727919004137,0.010239265859127045,0.9818181991577148,8.787169980816543
texture,LightGBM,4950,550,11,0.007427150674930455,0.015346535055280993,0.004026958718895912,0.996363639831543,10.233790365047753
texture,LinearModel,4950,550,11,0.006528109080373765,0.020383576933220772,0.003291704226285219,0.996363639831543,11.65162023017183
texture,NeuralNetFastAI,4950,550,11,0.009114206176554202,0.060036797377575654,0.004867061041295528,0.9945454597473145,9.09682272002101
texture,NeuralNetTorch,4950,550,11,0.004164910535276903,0.019236102486538623,0.002362106228247285,0.9981818199157715,9.935371486935765
texture,RandomForest,4950,550,11,0.025107767578708917,0.051946402711358815,0.011293530464172363,0.9872727394104004,8.041313055204228
texture,XGBoost,4950,550,11,0.013215451442136112,0.026198087396404612,0.00917477160692215,0.9927272796630859,7.3753731600008905
vehicle,CatBoost,761,85,4,0.27318822867894826,0.4359778989637471,0.07278593629598618,0.7764706015586853,10.65299655101262
vehicle,ExtraTrees,761,85,4,0.2704082105225439,0.4573487089917734,0.07133790850639343,0.7882353067398071,0.8440422869753093
vehicle,LightGBM,761,85,4,0.26306490009551775,0.4193950625956614,0.07892096042633057,0.8117647171020508,0.6411801569629461
vehicle,LinearModel,761,85,4,0.20422506713834798,0.32325355575790204,0.0719824954867363,0.8352941274642944,0.6454831019509584
vehicle,NeuralNetFastAI,761,85,4,0.17941745145462523,0.2923473388411023,0.050537172704935074,0.8823529481887817,0.7427984168753028
vehicle,NeuralNetTorch,761,85,4,0.17754161786522854,0.29261902868942413,0.06034078821539879,0.8705882430076599,0.6420369578991085
vehicle,RandomForest,761,85,4,0.2664698359581561,0.44731317508281176,0.14494553208351135,0.7882353067398071,0.744193920865655
vehicle,XGBoost,761,85,4,0.27485157585231645,0.4548182470092958,0.09777415543794632,0.800000011920929,0.6481522519607097
volcanoes-a2,CatBoost,1460,163,5,0.10742401768203723,0.22911676721353064,0.060303520411252975,0.9202454090118408,10.341147064929828
volcanoes-a2,ExtraTrees,1460,163,5,0.11242067977639078,0.24109497476676303,0.03852654621005058,0.9202454090118408,0.6306948170531541
volcanoes-a2,LightGBM,1460,163,5,0.10520649273340471,0.22506014981782663,0.04260791838169098,0.9263803958892822,0.42495240387506783
volcanoes-a2,LinearModel,1460,163,5,0.11099588206335356,0.23778900479226606,0.056939251720905304,0.9202454090118408,0.42350062588229775
volcanoes-a2,NeuralNetFastAI,1460,163,5,0.10978089482820405,0.2369160195658353,0.050483815371990204,0.9202454090118408,0.42280762805603445
volcanoes-a2,NeuralNetTorch,1460,163,5,0.10963278193116917,0.23403248792136624,0.030638424679636955,0.9202454090118408,0.4234010640066117
volcanoes-a2,RandomForest,1460,163,5,0.11397907141995005,0.24565195396282624,0.042637553066015244,0.9141104221343994,0.6161766001023352
volcanoes-a2,XGBoost,1460,163,5,0.10393545306996743,0.2235143224391807,0.06229405850172043,0.9386503100395203,0.5199735190253705
volcanoes-a3,CatBoost,1368,153,5,0.13787975104507122,0.29802971140568646,0.04492102190852165,0.9019607901573181,5.265286851907149
volcanoes-a3,ExtraTrees,1368,153,5,0.13873984157839522,0.2972366825528538,0.03465156629681587,0.8954248428344727,1.2798711489886045
volcanoes-a3,LightGBM,1368,153,5,0.14097578053937693,0.30056804172799495,0.046346042305231094,0.9019607901573181,0.42257279716432095
volcanoes-a3,LinearModel,1368,153,5,0.1425881055441201,0.30971763191028406,0.05561542883515358,0.8823529481887817,0.42651463812217116
volcanoes-a3,NeuralNetFastAI,1368,153,5,0.1423604767231641,0.3137460324562155,0.045637451112270355,0.8954248428344727,0.4337870110757649
volcanoes-a3,NeuralNetTorch,1368,153,5,0.1411875028820593,0.3044547051814518,0.04058511555194855,0.8888888955116272,0.42498997296206653
volcanoes-a3,RandomForest,1368,153,5,0.1408019587410657,0.30411420916503484,0.06325676292181015,0.8888888955116272,0.6214330501388758
volcanoes-a3,XGBoost,1368,153,5,0.1472851529155122,0.3097262961195888,0.05988229438662529,0.8888888955116272,0.5207529969047755
volcanoes-a4,CatBoost,1363,152,5,0.13205930823486192,0.30681558769142386,0.05211359262466431,0.9210526347160339,5.454429456032813
volcanoes-a4,ExtraTrees,1363,152,5,0.1297384975777566,0.2940573619753418,0.05928969383239746,0.9144737124443054,0.5180758228525519
volcanoes-a4,LightGBM,1363,152,5,0.12819220971921338,0.2889981212695165,0.04728184640407562,0.9144737124443054,0.5164791629649699
volcanoes-a4,LinearModel,1363,152,5,0.130746567940812,0.3006229608466784,0.03427283093333244,0.9144737124443054,0.42200649389997125
volcanoes-a4,NeuralNetFastAI,1363,152,5,0.12992041179041353,0.299311517699692,0.05544872581958771,0.9144737124443054,0.4220587571617216
volcanoes-a4,NeuralNetTorch,1363,152,5,0.12977979642622345,0.29190490827503546,0.05137860029935837,0.9144737124443054,0.5180839649401605
volcanoes-a4,RandomForest,1363,152,5,0.13401986934554544,0.30733447366496486,0.044615261256694794,0.9144737124443054,0.518301835982129
volcanoes-a4,XGBoost,1363,152,5,0.1347036764874742,0.31363082068097203,0.027039682492613792,0.9078947305679321,0.421596045140177
volcanoes-b1,CatBoost,9158,1018,5,0.053592507678991284,0.13679719421256986,0.005957957357168198,0.968565821647644,5.703092318959534
volcanoes-b1,ExtraTrees,9158,1018,5,0.05382196388887013,0.1389846696098719,0.0070524998009204865,0.968565821647644,0.870349780190736
volcanoes-b1,LightGBM,9158,1018,5,0.054717248423343245,0.14209169134485597,0.010280819609761238,0.9675834774971008,0.6906075139995664
volcanoes-b1,LinearModel,9158,1018,5,0.05461275715885267,0.14077220726159786,0.008742671459913254,0.9675834774971008,0.6957953318487853
volcanoes-b1,NeuralNetFastAI,9158,1018,5,0.05437816572506705,0.14010898797221416,0.006931881420314312,0.9675834774971008,0.6990934188943356
volcanoes-b1,NeuralNetTorch,9158,1018,5,0.05470113142212003,0.14104079659716517,0.00924189854413271,0.9666011929512024,0.7059676409699023
volcanoes-b1,RandomForest,9158,1018,5,0.054649853762970324,0.14041740053735075,0.008453377522528172,0.9695481061935425,0.863210879964754
volcanoes-b1,XGBoost,9158,1018,5,0.05382325861928339,0.13883681638021694,0.009033096954226494,0.968565821647644,0.8617304798681289
volcanoes-b2,CatBoost,9601,1067,5,0.05051682936468606,0.13405003075280716,0.010216775350272655,0.9681349396705627,5.800346244126558
volcanoes-b2,ExtraTrees,9601,1067,5,0.050804944673043195,0.13438613628689458,0.009929048828780651,0.9700093865394592,0.8892627379391342
volcanoes-b2,LightGBM,9601,1067,5,0.052906786387634554,0.1416896287632771,0.009209837764501572,0.9671977758407593,0.7308451740536839
volcanoes-b2,LinearModel,9601,1067,5,0.0511886532839392,0.13570507338055202,0.009319962933659554,0.9700093865394592,0.7212055900599808
volcanoes-b2,NeuralNetFastAI,9601,1067,5,0.05098462374296307,0.13512724602291284,0.011345364153385162,0.9700093865394592,0.7308010929264128
volcanoes-b2,NeuralNetTorch,9601,1067,5,0.05086888365690884,0.13391727076904447,0.00966134574264288,0.9700093865394592,0.7289797060657293
volcanoes-b2,RandomForest,9601,1067,5,0.051143283788568555,0.13515894619003302,0.008655166253447533,0.9671977758407593,0.9089144361205399
volcanoes-b2,XGBoost,9601,1067,5,0.05094167787420774,0.13614613760879546,0.010939252562820911,0.9681349396705627,0.8918738649226725
volcanoes-b5,CatBoost,8990,999,5,0.055987994439907485,0.1367633697920794,0.01143171638250351,0.966966986656189,5.866825291886926
volcanoes-b5,ExtraTrees,8990,999,5,0.05705154979461604,0.1402277243845857,0.008540263399481773,0.9649649858474731,0.8744780579581857
volcanoes-b5,LightGBM,8990,999,5,0.056653035247622684,0.13831908743955595,0.006795232649892569,0.9649649858474731,0.7013258018996567
volcanoes-b5,LinearModel,8990,999,5,0.05744689056745113,0.1408953915073104,0.011052049696445465,0.9639639854431152,0.6990896661300212
volcanoes-b5,NeuralNetFastAI,8990,999,5,0.05725808729933211,0.13921812072248912,0.010274678468704224,0.9639639854431152,0.7051724819466472
volcanoes-b5,NeuralNetTorch,8990,999,5,0.05689259567239392,0.1402822976376365,0.009938053786754608,0.9639639854431152,0.705693431198597
volcanoes-b5,RandomForest,8990,999,5,0.05770140241871228,0.1427800128334397,0.011682765558362007,0.966966986656189,0.8660549470223486
volcanoes-b5,XGBoost,8990,999,5,0.055363936359419844,0.13848536120901253,0.00969283189624548,0.966966986656189,0.8567638059612364
volcanoes-b6,CatBoost,9117,1013,5,0.06292636108622113,0.16589941234925157,0.014020107686519623,0.9634748101234436,6.116003352915868
volcanoes-b6,ExtraTrees,9117,1013,5,0.06327199416836517,0.16739855255171576,0.013471312820911407,0.9644619822502136,0.8826809930615127
volcanoes-b6,LightGBM,9117,1013,5,0.06297472040591176,0.16609851900849068,0.013900348916649818,0.9644619822502136,0.7134217622224241
volcanoes-b6,LinearModel,9117,1013,5,0.06319901970314876,0.1694106641379905,0.012752198614180088,0.9654491543769836,0.7019455400295556
volcanoes-b6,NeuralNetFastAI,9117,1013,5,0.06302578541380732,0.16617338297994488,0.012532399967312813,0.9654491543769836,0.6985917941201478
volcanoes-b6,NeuralNetTorch,9117,1013,5,0.0635026911913923,0.16949366174513067,0.01743902824819088,0.9654491543769836,0.7050513690337539
volcanoes-b6,RandomForest,9117,1013,5,0.06470163472474402,0.16816095805061926,0.01503247395157814,0.9634748101234436,0.8658681421075016
volcanoes-b6,XGBoost,9117,1013,5,0.06162196121569624,0.16443541076027288,0.0133021529763937,0.9634748101234436,0.8677461498882622
volcanoes-d1,CatBoost,7877,876,5,0.09968554312976405,0.25122235251382985,0.012637405656278133,0.9440639019012451,5.678499584086239
volcanoes-d1,ExtraTrees,7877,876,5,0.0997575863180642,0.2566466112757798,0.014827528968453407,0.9440639019012451,0.65517429378815
volcanoes-d1,LightGBM,7877,876,5,0.10002913129875914,0.2530730328844565,0.013544224202632904,0.9440639019012451,0.6511266850866377
volcanoes-d1,LinearModel,7877,876,5,0.09965643138904692,0.2539702689318075,0.015112727880477905,0.9440639019012451,0.6548517670016736
volcanoes-d1,NeuralNetFastAI,7877,876,5,0.10007477308811627,0.25664400123040165,0.015269733034074306,0.9440639019012451,0.6486502061598003
volcanoes-d1,NeuralNetTorch,7877,876,5,0.0999453057561265,0.255890269874395,0.012848176062107086,0.9440639019012451,0.648698806995526
volcanoes-d1,RandomForest,7877,876,5,0.10028667903604707,0.2576947142337189,0.011807347647845745,0.9440639019012451,0.646724637132138
volcanoes-d1,XGBoost,7877,876,5,0.09975402933813159,0.2507908549128178,0.016626624390482903,0.9440639019012451,0.656844733050093
volcanoes-d4,CatBoost,7788,866,5,0.09677605060614189,0.23457292905015606,0.009692593477666378,0.943418025970459,5.653451896971092
volcanoes-d4,ExtraTrees,7788,866,5,0.0974793217680289,0.23838624151868307,0.014897956512868404,0.943418025970459,0.6570773429702967
volcanoes-d4,LightGBM,7788,866,5,0.09718565808188061,0.23720809295624143,0.01017133891582489,0.943418025970459,0.6584577970206738
volcanoes-d4,LinearModel,7788,866,5,0.0968430514302699,0.23645690077007425,0.014281082898378372,0.943418025970459,0.6487279650755227
volcanoes-d4,NeuralNetFastAI,7788,866,5,0.09666074010243357,0.23543057048492963,0.011628706939518452,0.943418025970459,0.6550019190181047
volcanoes-d4,NeuralNetTorch,7788,866,5,0.09693452075598659,0.23573762478943341,0.013180474750697613,0.943418025970459,0.6684664769563824
volcanoes-d4,RandomForest,7788,866,5,0.09807193404184977,0.2422978217915648,0.013741491362452507,0.943418025970459,0.6695481659844518
volcanoes-d4,XGBoost,7788,866,5,0.09782724093831348,0.2399051759829529,0.006937041878700256,0.943418025970459,0.6512133560609072
volcanoes-e1,CatBoost,1064,119,5,0.1577952255644711,0.36706874762906416,0.043539099395275116,0.9075630307197571,5.361602202057838
volcanoes-e1,ExtraTrees,1064,119,5,0.15899442083334253,0.37011576131506924,0.03771775960922241,0.9075630307197571,0.619443598901853
volcanoes-e1,LightGBM,1064,119,5,0.15815333667519516,0.36826846109260825,0.04791218414902687,0.9075630307197571,0.5223741699010134
volcanoes-e1,LinearModel,1064,119,5,0.16391622142127601,0.3743699498175572,0.05262826755642891,0.9075630307197571,0.4290652659256011
volcanoes-e1,NeuralNetFastAI,1064,119,5,0.15552216672887031,0.3577637045033391,0.04447987303137779,0.9075630307197571,0.4404890730511397
volcanoes-e1,NeuralNetTorch,1064,119,5,0.15861380803845887,0.3706065145098866,0.04245855286717415,0.9075630307197571,0.536668028915301
volcanoes-e1,RandomForest,1064,119,5,0.1617567673013379,0.3789199612359156,0.04302544891834259,0.9075630307197571,0.7490429750178009
volcanoes-e1,XGBoost,1064,119,5,0.15767105271393553,0.3677207856239081,0.038341984152793884,0.9075630307197571,0.5523419959936291
volkert,CatBoost,52479,5831,10,0.39089981635461357,0.7950519701433123,0.01653386279940605,0.7093123197555542,37.30901721003465
volkert,ExtraTrees,52479,5831,10,0.42440760319812876,0.8804014548045944,0.015543000772595406,0.6835877299308777,27.15430501801893
volkert,LightGBM,52479,5831,10,0.35934000756627854,0.7298497053583777,0.014882157556712627,0.7341793775558472,38.26278066402301
